"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Dec 07 03:09:25 UTC 2022","Wed Dec 07 03:09:26 UTC 2022","825","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending",""
"passed","Wed Dec 07 03:09:16 UTC 2022","Wed Dec 07 03:09:22 UTC 2022","5952","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker",""
"failed","Wed Dec 07 03:07:27 UTC 2022","Wed Dec 07 03:07:27 UTC 2022","158","","Verify Push Functionality","","Verify Push Functionality","Verify Change Customer Function For Delete Push Trip","Verify Change Customer Function For Delete Push Trip",""
"failed","Wed Dec 07 03:08:13 UTC 2022","Wed Dec 07 03:08:20 UTC 2022","7437","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify shipment template checkbox In Create Shipment Form","Verify shipment template checkbox In Create Shipment Form",""
"failed","Wed Dec 07 03:11:59 UTC 2022","Wed Dec 07 03:12:05 UTC 2022","6279","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify MT Shipment  details for Temperature Sensor checkbox functionality with chart’","Verify MT Shipment  details for Temperature Sensor checkbox functionality with chart’",""
"passed","Wed Dec 07 03:13:04 UTC 2022","Wed Dec 07 03:13:14 UTC 2022","10202","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify and click filter icon and select activated and not assigned shipment status and Try To Create a Shipment Form By Sending Blank Data","Verify and click filter icon and select activated and not assigned shipment status and Try To Create a Shipment Form By Sending Blank Data",""
"passed","Wed Dec 07 03:08:43 UTC 2022","Wed Dec 07 03:08:51 UTC 2022","8868","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Quick Search For Close Function","Verify Quick Search For Close Function",""
"passed","Wed Dec 07 03:03:49 UTC 2022","Wed Dec 07 03:03:58 UTC 2022","9015","","Delete shipment","","Delete shipment","Delete Shipment Screen","Delete Shipment Screen",""
"passed","Wed Dec 07 03:13:14 UTC 2022","Wed Dec 07 03:13:14 UTC 2022","279","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify and click on submit button verify validation messages","Verify and click on submit button verify validation messages",""
"failed","Wed Dec 07 03:13:54 UTC 2022","Wed Dec 07 03:13:55 UTC 2022","1435","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it",""
"failed","Wed Dec 07 03:07:27 UTC 2022","Wed Dec 07 03:07:30 UTC 2022","2572","","Verify Push Functionality","","Verify Push Functionality","Verify push functionality Newly Created Shipment and Delete It","Verify push functionality Newly Created Shipment and Delete It",""
"failed","Wed Dec 07 03:12:05 UTC 2022","Wed Dec 07 03:12:12 UTC 2022","6317","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’",""
"failed","Wed Dec 07 03:04:41 UTC 2022","Wed Dec 07 03:04:41 UTC 2022","140","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify In Progress Shipment Details Edit Function","Verify In Progress Shipment Details Edit Function",""
"failed","Wed Dec 07 03:15:27 UTC 2022","Wed Dec 07 03:15:27 UTC 2022","356","","Timeline","","Timeline","Shipment details pop up window should be closed","Shipment details pop up window should be closed",""
"passed","Wed Dec 07 03:05:21 UTC 2022","Wed Dec 07 03:05:25 UTC 2022","3873","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Import Locations Screen","Verify Import Locations Screen",""
"failed","Wed Dec 07 03:07:25 UTC 2022","Wed Dec 07 03:07:26 UTC 2022","162","","Verify Push Functionality","","Verify Push Functionality","Verify Change Customer Function","Verify Change Customer Function",""
"passed","Wed Dec 07 03:15:26 UTC 2022","Wed Dec 07 03:15:27 UTC 2022","734","","Timeline","","Timeline","Click on Origin","Click on Origin",""
"failed","Wed Dec 07 03:15:26 UTC 2022","Wed Dec 07 03:15:26 UTC 2022","6","","Timeline","","Timeline","Click on View current location","Click on View current location",""
"passed","Wed Dec 07 03:04:44 UTC 2022","Wed Dec 07 03:04:44 UTC 2022","200","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment Validation Message","Verify Add New Stop For Edit Shipment Validation Message",""
"failed","Wed Dec 07 03:11:53 UTC 2022","Wed Dec 07 03:11:59 UTC 2022","6330","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify alert icons text message on the chart","Verify alert icons text message on the chart",""
"failed","Wed Dec 07 03:10:31 UTC 2022","Wed Dec 07 03:10:50 UTC 2022","18945","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker",""
