"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Oct 18 03:10:36 UTC 2022","Tue Oct 18 03:10:36 UTC 2022","14","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Humidity DropDown Shows Error Message","Verify Humidity DropDown Shows Error Message",""
"failed","Tue Oct 18 03:10:36 UTC 2022","Tue Oct 18 03:10:36 UTC 2022","3","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending",""
"failed","Tue Oct 18 03:10:39 UTC 2022","Tue Oct 18 03:10:39 UTC 2022","8","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify MT Shipment  details for Temperature Sensor checkbox functionality with chart’","Verify MT Shipment  details for Temperature Sensor checkbox functionality with chart’",""
"failed","Tue Oct 18 03:10:17 UTC 2022","Tue Oct 18 03:10:17 UTC 2022","9","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment With Add Location","Verify Add New Stop For Edit Shipment With Add Location",""
"failed","Tue Oct 18 03:10:39 UTC 2022","Tue Oct 18 03:10:39 UTC 2022","4","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Temperature Sensor checkbox functionality","Verify Temperature Sensor checkbox functionality",""
"failed","Tue Oct 18 03:10:36 UTC 2022","Tue Oct 18 03:10:36 UTC 2022","4","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Another Shipment Associated With The Same Tracker Using Shipments Dropdown_Completed Status Shipments For Multi Trip Tracker","Verify shipment details ‘Timeline’ Tab with Another Shipment Associated With The Same Tracker Using Shipments Dropdown_Completed Status Shipments For Multi Trip Tracker",""
"passed","Tue Oct 18 03:07:04 UTC 2022","Tue Oct 18 03:07:29 UTC 2022","25870","","Alerts Summary","","Alerts Summary","Verify ‘Date pickers’  inside Alerts Summary tab under Shipment details","Verify ‘Date pickers’  inside Alerts Summary tab under Shipment details",""
"failed","Tue Oct 18 03:10:39 UTC 2022","Tue Oct 18 03:10:39 UTC 2022","162","","Create Shipment from Shipment Details - Left Pane","","Create Shipment from Shipment Details - Left Pane","Verify 'List View Details' screen","Verify 'List View Details' screen",""
"failed","Tue Oct 18 03:10:22 UTC 2022","Tue Oct 18 03:10:22 UTC 2022","3","","Verify Push Functionality","","Verify Push Functionality","Verify Change Customer Function","Verify Change Customer Function",""
"failed","Tue Oct 18 03:10:39 UTC 2022","Tue Oct 18 03:10:39 UTC 2022","4","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  ‘Tab pdf download","Verify shipment details Sensor chart  ‘Tab pdf download",""
"failed","Tue Oct 18 03:10:22 UTC 2022","Tue Oct 18 03:10:22 UTC 2022","4","","Verify Push Functionality","","Verify Push Functionality","Verify Change Customer Function For Delete Push Trip","Verify Change Customer Function For Delete Push Trip",""
"failed","Tue Oct 18 03:10:27 UTC 2022","Tue Oct 18 03:10:27 UTC 2022","4","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Form With Copy From Drop Down","Verify Create Shipment Form With Copy From Drop Down",""
"failed","Tue Oct 18 03:10:39 UTC 2022","Tue Oct 18 03:10:39 UTC 2022","6","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify alert icons text message on the chart","Verify alert icons text message on the chart",""
"failed","Tue Oct 18 03:10:22 UTC 2022","Tue Oct 18 03:10:22 UTC 2022","10","","Verify Push Functionality","","Verify Push Functionality","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it By Changing Priviously Selected Customer","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it By Changing Priviously Selected Customer",""
"failed","Tue Oct 18 03:10:39 UTC 2022","Tue Oct 18 03:10:39 UTC 2022","61","","alerts summary","","alerts summary","Alerts Summary Screen","Alerts Summary Screen",""
"passed","Tue Oct 18 03:07:30 UTC 2022","Tue Oct 18 03:08:21 UTC 2022","50742","","Alerts Summary","","Alerts Summary","Verify No data available when all the checkboxes are unchecked","Verify No data available when all the checkboxes are unchecked",""
"failed","Tue Oct 18 03:10:39 UTC 2022","Tue Oct 18 03:10:39 UTC 2022","22","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with not assigned  status","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with not assigned  status",""
"passed","Tue Oct 18 03:09:51 UTC 2022","Tue Oct 18 03:09:52 UTC 2022","388","","Training Center","","Training Center","Verify ""Training center"" submenu should be displayed","Verify ""Training center"" submenu should be displayed",""
"failed","Tue Oct 18 03:10:22 UTC 2022","Tue Oct 18 03:10:22 UTC 2022","7","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Form Filling Functionality After Reset","Verify Form Filling Functionality After Reset",""
