"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Dec 14 03:04:17 UTC 2022","Wed Dec 14 03:04:33 UTC 2022","16319","","Delete shipment","","Delete shipment","Delete Shipment Screen","Delete Shipment Screen",""
"passed","Wed Dec 14 03:06:38 UTC 2022","Wed Dec 14 03:06:44 UTC 2022","5832","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Import locations is restricted with exceptions when Location ID is mentioned in imported file and DELETE is False","Verify Import locations is restricted with exceptions when Location ID is mentioned in imported file and DELETE is False",""
"passed","Wed Dec 14 03:06:44 UTC 2022","Wed Dec 14 03:06:50 UTC 2022","5762","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Import locations is restricted with exceptions when Location ID is mentioned in imported file","Verify Import locations is restricted with exceptions when Location ID is mentioned in imported file",""
"passed","Wed Dec 14 03:16:54 UTC 2022","Wed Dec 14 03:17:04 UTC 2022","9787","","Timeline","","Timeline","Verify shipment details ""Timeline"" Tab with Completed Status","Verify shipment details ""Timeline"" Tab with Completed Status",""
"failed","Wed Dec 14 03:10:08 UTC 2022","Wed Dec 14 03:10:10 UTC 2022","2411","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Close Function For Selected Shipment And Select No Option","Verify Close Function For Selected Shipment And Select No Option",""
"failed","Wed Dec 14 03:58:52 UTC 2022","Wed Dec 14 03:58:52 UTC 2022","245","","Timeline","","Timeline","Click on Shipments dropdown","Click on Shipments dropdown",""
"passed","Wed Dec 14 03:14:42 UTC 2022","Wed Dec 14 03:14:54 UTC 2022","11533","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Serial No Field And And Select Serial No For Shipment And Select Serial From DropDown Menu","Verify Serial No Field And And Select Serial No For Shipment And Select Serial From DropDown Menu",""
"failed","Wed Dec 14 03:15:29 UTC 2022","Wed Dec 14 03:15:30 UTC 2022","762","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it",""
"passed","Wed Dec 14 03:05:19 UTC 2022","Wed Dec 14 03:05:26 UTC 2022","7720","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop Using Air Fright Menu","Verify Add New Stop Using Air Fright Menu",""
"passed","Wed Dec 14 03:14:54 UTC 2022","Wed Dec 14 03:14:54 UTC 2022","686","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Origin & Destination Location","Verify Origin & Destination Location",""
"failed","Wed Dec 14 03:11:25 UTC 2022","Wed Dec 14 03:11:25 UTC 2022","141","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Probe DropDown Shows Error Message","Verify Probe DropDown Shows Error Message",""
"failed","Wed Dec 14 03:08:23 UTC 2022","Wed Dec 14 03:08:24 UTC 2022","1004","","Verify Push Functionality","","Verify Push Functionality","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it",""
"passed","Wed Dec 14 03:07:08 UTC 2022","Wed Dec 14 03:07:31 UTC 2022","22856","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify import locations functionality with duplicate locations records with location id and delete is null","Verify import locations functionality with duplicate locations records with location id and delete is null",""
"failed","Wed Dec 14 03:12:45 UTC 2022","Wed Dec 14 03:12:52 UTC 2022","6418","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Temperature Sensor checkbox functionality","Verify Temperature Sensor checkbox functionality",""
"passed","Wed Dec 14 03:11:14 UTC 2022","Wed Dec 14 03:11:15 UTC 2022","1532","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Start Date And End Date For Create Shipment As Start Date Must Be Smaller Than End Date","Verify Start Date And End Date For Create Shipment As Start Date Must Be Smaller Than End Date",""
"failed","Wed Dec 14 03:10:40 UTC 2022","Wed Dec 14 03:10:41 UTC 2022","1001","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Completed","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Completed",""
"failed","Wed Dec 14 03:08:24 UTC 2022","Wed Dec 14 03:08:25 UTC 2022","355","","Verify Push Functionality","","Verify Push Functionality","Verify Change Customer Function to ""Dev Primary DB""For Delete Push Trip","Verify Change Customer Function to ""Dev Primary DB""For Delete Push Trip",""
"passed","Wed Dec 14 03:11:15 UTC 2022","Wed Dec 14 03:11:22 UTC 2022","6642","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Temperature Range Drop Down Display Error Message","Verify Temperature Range Drop Down Display Error Message",""
"failed","Wed Dec 14 03:10:38 UTC 2022","Wed Dec 14 03:10:39 UTC 2022","899","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Another Shipment Associated With The Same Tracker Using Shipments Dropdown_Completed Status Shipments For Multi Trip Tracker","Verify shipment details ‘Timeline’ Tab with Another Shipment Associated With The Same Tracker Using Shipments Dropdown_Completed Status Shipments For Multi Trip Tracker",""
"failed","Wed Dec 14 03:08:25 UTC 2022","Wed Dec 14 03:08:27 UTC 2022","2483","","Verify Push Functionality","","Verify Push Functionality","Verify Newly Created Shipment push functionality in list view and Delete It","Verify Newly Created Shipment push functionality in list view and Delete It",""
"passed","Wed Dec 14 03:11:09 UTC 2022","Wed Dec 14 03:11:09 UTC 2022","372","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify After Enter Wrong Serial Number In Enter Serial No It Must Thorw Error Message","Verify After Enter Wrong Serial Number In Enter Serial No It Must Thorw Error Message",""
"failed","Wed Dec 14 03:13:23 UTC 2022","Wed Dec 14 03:13:30 UTC 2022","6281","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’",""
"passed","Wed Dec 14 03:14:56 UTC 2022","Wed Dec 14 03:15:21 UTC 2022","24806","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Form Filling Functionality After Reset","Verify Form Filling Functionality After Reset",""
"passed","Wed Dec 14 03:05:56 UTC 2022","Wed Dec 14 03:06:00 UTC 2022","4063","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Import Locations Screen","Verify Import Locations Screen",""
"passed","Wed Dec 14 03:14:29 UTC 2022","Wed Dec 14 03:14:42 UTC 2022","13215","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify and click filter icon and select activated and not assigned shipment status and Try To Create a Shipment Form By Sending Blank Data","Verify and click filter icon and select activated and not assigned shipment status and Try To Create a Shipment Form By Sending Blank Data",""
"failed","Wed Dec 14 03:13:55 UTC 2022","Wed Dec 14 03:14:05 UTC 2022","10298","","Create Shipment from Shipment Details - Left Pane","","Create Shipment from Shipment Details - Left Pane","Verify 'List View Details' screen","Verify 'List View Details' screen",""
"failed","Wed Dec 14 03:09:35 UTC 2022","Wed Dec 14 03:09:37 UTC 2022","1689","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify shipment template checkbox In Create Shipment Form on secondary DB","Verify shipment template checkbox In Create Shipment Form on secondary DB",""
"failed","Wed Dec 14 03:10:41 UTC 2022","Wed Dec 14 03:10:42 UTC 2022","757","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending",""
"failed","Wed Dec 14 03:17:06 UTC 2022","Wed Dec 14 03:17:07 UTC 2022","280","","Timeline","","Timeline","Verify Shipment details close pop up window","Verify Shipment details close pop up window",""
"passed","Wed Dec 14 03:08:54 UTC 2022","Wed Dec 14 03:09:23 UTC 2022","29879","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Select Customer In Share With Drop Down under ""Primary DB""","Verify Select Customer In Share With Drop Down under ""Primary DB""",""
"passed","Wed Dec 14 03:08:48 UTC 2022","Wed Dec 14 03:08:54 UTC 2022","5623","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify ""Primary DB""Create Shipment Button on header and click","Verify ""Primary DB""Create Shipment Button on header and click",""
"failed","Wed Dec 14 03:12:33 UTC 2022","Wed Dec 14 03:12:39 UTC 2022","6251","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipment details Sensor chart Min/Max chart values hyperlink functionality","Verify Shipment details Sensor chart Min/Max chart values hyperlink functionality",""
"failed","Wed Dec 14 03:58:53 UTC 2022","Wed Dec 14 03:58:53 UTC 2022","375","","Timeline","","Timeline","Click on Destination","Click on Destination",""
