"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Nov 15 03:55:20 UTC 2022","Tue Nov 15 03:55:22 UTC 2022","1424","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Multi trip tracker with atleast one completed trip","Verify shipment details ‘Timeline’ Tab for Multi trip tracker with atleast one completed trip",""
"passed","Tue Nov 15 03:08:36 UTC 2022","Tue Nov 15 03:08:43 UTC 2022","6589","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Temperature Range Drop Down Display Error Message","Verify Temperature Range Drop Down Display Error Message",""
"failed","Tue Nov 15 03:08:03 UTC 2022","Tue Nov 15 03:08:04 UTC 2022","337","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify Close Form Function","Verify Close Form Function",""
"failed","Tue Nov 15 03:09:22 UTC 2022","Tue Nov 15 03:09:41 UTC 2022","19157","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker",""
"failed","Tue Nov 15 03:11:56 UTC 2022","Tue Nov 15 03:12:05 UTC 2022","8380","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify and click filter icon and select activated and not assigned shipment status and Try To Create a Shipment Form By Sending Blank Data","Verify and click filter icon and select activated and not assigned shipment status and Try To Create a Shipment Form By Sending Blank Data",""
"passed","Tue Nov 15 03:08:30 UTC 2022","Tue Nov 15 03:08:35 UTC 2022","4571","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Shipment Template Checkbox Ticked and After Click on Submit Button Validation Message Should Reflect In Front Of Shipment Template Name","Verify Shipment Template Checkbox Ticked and After Click on Submit Button Validation Message Should Reflect In Front Of Shipment Template Name",""
"passed","Tue Nov 15 03:07:54 UTC 2022","Tue Nov 15 03:07:57 UTC 2022","3694","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker",""
"failed","Tue Nov 15 03:13:36 UTC 2022","Tue Nov 15 03:13:36 UTC 2022","5","","Timeline","","Timeline","Click on View current location","Click on View current location",""
"failed","Tue Nov 15 03:10:44 UTC 2022","Tue Nov 15 03:10:51 UTC 2022","6520","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify alert icons text message on the chart","Verify alert icons text message on the chart",""
"failed","Tue Nov 15 03:12:10 UTC 2022","Tue Nov 15 03:12:11 UTC 2022","261","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Shipment Created Successfully","Verify Shipment Created Successfully",""
"failed","Tue Nov 15 03:13:38 UTC 2022","Tue Nov 15 03:13:40 UTC 2022","1404","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with not assigned  status","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with not assigned  status",""
