"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 03 04:13:07 UTC 2022","Thu Nov 03 04:13:07 UTC 2022","232","","Management","","Management","Verify After Click On Cancel Delete PopUp To Be Move Out","Verify After Click On Cancel Delete PopUp To Be Move Out",""
"passed","Thu Nov 03 04:29:08 UTC 2022","Thu Nov 03 04:29:11 UTC 2022","2997","","List Shipments - View","","List Shipments - View","Verify Shipment Name Column","Verify Shipment Name Column",""
"failed","Thu Nov 03 04:11:37 UTC 2022","Thu Nov 03 04:12:28 UTC 2022","51138","","Management","","Management","Verify Delete and Edit Option to be displayed","Verify Delete and Edit Option to be displayed",""
"passed","Thu Nov 03 04:40:24 UTC 2022","Thu Nov 03 04:40:24 UTC 2022","416","","Show Route","","Show Route","Verify close button functionality","Verify close button functionality",""
"failed","Thu Nov 03 04:12:32 UTC 2022","Thu Nov 03 04:12:33 UTC 2022","227","","Management","","Management","Verify Sensor Range functionality for Humidity","Verify Sensor Range functionality for Humidity",""
"passed","Thu Nov 03 04:31:36 UTC 2022","Thu Nov 03 04:31:40 UTC 2022","4590","","Sign In Scenarios","","Sign In Scenarios","Verify [Submit] button should be displayed","Verify [Submit] button should be displayed",""
"passed","Thu Nov 03 04:28:23 UTC 2022","Thu Nov 03 04:28:25 UTC 2022","1327","","Split details","","Split details","Verify MT pending status details Dropdown should be opened with list of options","Verify MT pending status details Dropdown should be opened with list of options",""
"passed","Thu Nov 03 04:33:51 UTC 2022","Thu Nov 03 04:34:10 UTC 2022","18473","","Schedule Reports","","Schedule Reports","Verify schedule reports Ok validation popup message is displayed","Verify schedule reports Ok validation popup message is displayed",""
"failed","Thu Nov 03 04:13:05 UTC 2022","Thu Nov 03 04:13:06 UTC 2022","630","","Management","","Management","Verify Delete PopUP","Verify Delete PopUP",""
"failed","Thu Nov 03 04:10:42 UTC 2022","Thu Nov 03 04:10:43 UTC 2022","330","","Management","","Management","Verify Add New Stop Button Displayed","Verify Add New Stop Button Displayed",""
"failed","Thu Nov 03 04:12:29 UTC 2022","Thu Nov 03 04:12:29 UTC 2022","235","","Management","","Management","Verify Create New Sensor Range PopUp Has All Mandatory Fields","Verify Create New Sensor Range PopUp Has All Mandatory Fields",""
"passed","Thu Nov 03 04:08:30 UTC 2022","Thu Nov 03 04:08:33 UTC 2022","3420","","Management","","Management"," Verify Edit Latitude "," Verify Edit Latitude ",""
"passed","Thu Nov 03 04:28:27 UTC 2022","Thu Nov 03 04:28:29 UTC 2022","2271","","Split details","","Split details","Verify Create Shipment popup page is displayed","Verify Create Shipment popup page is displayed",""
"failed","Thu Nov 03 04:12:41 UTC 2022","Thu Nov 03 04:12:41 UTC 2022","208","","Management","","Management","Verify Create a new location from Add Location page with Valid data Added or Not","Verify Create a new location from Add Location page with Valid data Added or Not",""
"passed","Thu Nov 03 04:14:53 UTC 2022","Thu Nov 03 04:14:54 UTC 2022","1010","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify create new location fields for destination disabled and error message is displayed","Verify create new location fields for destination disabled and error message is displayed",""
"passed","Thu Nov 03 04:40:19 UTC 2022","Thu Nov 03 04:40:20 UTC 2022","1021","","Show Route","","Show Route","Verify replay traxx functionality on fast mode","Verify replay traxx functionality on fast mode",""
"passed","Thu Nov 03 04:38:41 UTC 2022","Thu Nov 03 04:38:42 UTC 2022","576","","Map View - Scenarios","","Map View - Scenarios","Verify ""Refresh"" Button is disabled by default","Verify ""Refresh"" Button is disabled by default",""
"passed","Thu Nov 03 04:05:15 UTC 2022","Thu Nov 03 04:05:17 UTC 2022","2503","","Management","","Management","Verify Edit Locations Screen","Verify Edit Locations Screen",""
