"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 12 04:18:03 UTC 2022","Mon Dec 12 04:18:04 UTC 2022","531","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify setting popup is displayed","Verify setting popup is displayed",""
"passed","Mon Dec 12 04:09:37 UTC 2022","Mon Dec 12 04:09:39 UTC 2022","1299","","Management","","Management","Verify Cancel Button To Be Clicked","Verify Cancel Button To Be Clicked",""
"passed","Mon Dec 12 04:29:22 UTC 2022","Mon Dec 12 04:29:26 UTC 2022","3475","","Sign In And Customer Selection","","Sign In And Customer Selection","Verify [submit] under change password on invalid credential","Verify [submit] under change password on invalid credential",""
"passed","Mon Dec 12 04:13:00 UTC 2022","Mon Dec 12 04:13:00 UTC 2022","186","","Management","","Management","Verify Delete Button Displayed and Enabled","Verify Delete Button Displayed and Enabled",""
"passed","Mon Dec 12 04:03:58 UTC 2022","Mon Dec 12 04:04:03 UTC 2022","5483","","Verify Filters under list view","","Verify Filters under list view","Verify hyperlink grid is displayed","Verify hyperlink grid is displayed",""
"passed","Mon Dec 12 04:34:09 UTC 2022","Mon Dec 12 04:34:09 UTC 2022","235","","Verify Route Deviation","","Verify Route Deviation","Verify Actual To Time tool tip eror message","Verify Actual To Time tool tip eror message",""
"passed","Mon Dec 12 04:17:52 UTC 2022","Mon Dec 12 04:17:54 UTC 2022","2342","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify valid Serial number should be displayed in text box field","Verify valid Serial number should be displayed in text box field",""
"passed","Mon Dec 12 04:16:21 UTC 2022","Mon Dec 12 04:16:21 UTC 2022","295","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify co2 sensor range validation message is displayed","Verify co2 sensor range validation message is displayed",""
"failed","Mon Dec 12 04:18:33 UTC 2022","Mon Dec 12 04:18:40 UTC 2022","6802","","Locale Navigation","","Locale Navigation","Verify the cookie is pt when ""Portuguese"" is clicked and Portuguese tokens are displayed and check URL","Verify the cookie is pt when ""Portuguese"" is clicked and Portuguese tokens are displayed and check URL",""
"passed","Mon Dec 12 04:34:54 UTC 2022","Mon Dec 12 04:34:54 UTC 2022","433","","Map View - Scenarios","","Map View - Scenarios","Verify ""Zoom out"" action","Verify ""Zoom out"" action",""
"passed","Mon Dec 12 04:35:29 UTC 2022","Mon Dec 12 04:35:30 UTC 2022","787","","Show Route","","Show Route","Verify Tracker Alert should be removed is displayed, when user uncheck the ""Display Alerts"" checkbox","Verify Tracker Alert should be removed is displayed, when user uncheck the ""Display Alerts"" checkbox",""
"passed","Mon Dec 12 04:35:50 UTC 2022","Mon Dec 12 04:35:56 UTC 2022","5438","","Show Route","","Show Route","Verify play button text is displayed on fast mode","Verify play button text is displayed on fast mode",""
"passed","Mon Dec 12 04:26:33 UTC 2022","Mon Dec 12 04:26:35 UTC 2022","2617","","List Shipments - View","","List Shipments - View","Verify shipment status Column","Verify shipment status Column",""
"passed","Mon Dec 12 04:22:40 UTC 2022","Mon Dec 12 04:22:47 UTC 2022","7065","","Historical Search","","Historical Search","Verify text serial is populated in the grid","Verify text serial is populated in the grid",""
"passed","Mon Dec 12 04:28:27 UTC 2022","Mon Dec 12 04:28:27 UTC 2022","266","","Sign In Scenarios","","Sign In Scenarios","Verify Username Mandatory alert message should be displayed","Verify Username Mandatory alert message should be displayed",""
"passed","Mon Dec 12 04:37:07 UTC 2022","Mon Dec 12 04:37:07 UTC 2022","358","","Scoreboards","","Scoreboards","Verify ""Dashboard Name Required"" Error message should be displayed","Verify ""Dashboard Name Required"" Error message should be displayed",""
"passed","Mon Dec 12 04:15:57 UTC 2022","Mon Dec 12 04:16:04 UTC 2022","6771","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New Temperature sensor Range validation is displayed, when user click on add range","Verify Add New Temperature sensor Range validation is displayed, when user click on add range",""
"passed","Mon Dec 12 04:35:33 UTC 2022","Mon Dec 12 04:35:36 UTC 2022","3650","","Show Route","","Show Route","Verify error message is displayed, when user enters blank data and tabs out from start date field","Verify error message is displayed, when user enters blank data and tabs out from start date field",""
"passed","Mon Dec 12 04:08:46 UTC 2022","Mon Dec 12 04:08:56 UTC 2022","10641","","Management","","Management"," Verify New Contact "," Verify New Contact ",""
"passed","Mon Dec 12 04:36:13 UTC 2022","Mon Dec 12 04:36:14 UTC 2022","800","","Show Route","","Show Route","Verify replay traxx functionality on fast mode","Verify replay traxx functionality on fast mode",""
"passed","Mon Dec 12 04:36:45 UTC 2022","Mon Dec 12 04:36:46 UTC 2022","401","","Manage Customer Dashboard","","Manage Customer Dashboard","Verify Assign dashboard popup page is displayed","Verify Assign dashboard popup page is displayed",""
"failed","Mon Dec 12 04:28:28 UTC 2022","Mon Dec 12 04:28:29 UTC 2022","1173","","Sign In Scenarios","","Sign In Scenarios","Verify ""[I agree to Emerson] field should be displayed and editable checkbox""","Verify ""[I agree to Emerson] field should be displayed and editable checkbox""",""
"passed","Mon Dec 12 04:18:04 UTC 2022","Mon Dec 12 04:18:04 UTC 2022","394","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify default Temperature is displayed","Verify default Temperature is displayed",""
"passed","Mon Dec 12 04:09:36 UTC 2022","Mon Dec 12 04:09:36 UTC 2022","154","","Management","","Management","Verify Destination Location To Be Displayed","Verify Destination Location To Be Displayed",""
"passed","Mon Dec 12 04:37:02 UTC 2022","Mon Dec 12 04:37:03 UTC 2022","687","","Manage Customer Dashboard","","Manage Customer Dashboard","Verify delete row of Assigned Dashboard functionality","Verify delete row of Assigned Dashboard functionality",""
"passed","Mon Dec 12 04:35:28 UTC 2022","Mon Dec 12 04:35:28 UTC 2022","359","","Show Route","","Show Route","Verify ""End Time"" day is prepopulated based on the shipment details of the tracker","Verify ""End Time"" day is prepopulated based on the shipment details of the tracker",""
"passed","Mon Dec 12 04:25:07 UTC 2022","Mon Dec 12 04:25:07 UTC 2022","661","","Split details","","Split details","Verify MT Completed status details Dropdown should be opened with list of options","Verify MT Completed status details Dropdown should be opened with list of options",""
"passed","Mon Dec 12 04:31:29 UTC 2022","Mon Dec 12 04:31:32 UTC 2022","3755","","Schedule Reports","","Schedule Reports","Verify email report is edited with success message","Verify email report is edited with success message",""
