"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 17 04:28:42 UTC 2022","Mon Oct 17 04:28:42 UTC 2022","472","","Scoreboards","","Scoreboards","Verify Popup should be displayed with header as Add Dashboard","Verify Popup should be displayed with header as Add Dashboard",""
"passed","Mon Oct 17 04:25:31 UTC 2022","Mon Oct 17 04:25:44 UTC 2022","12362","","Verify Route Deviation","","Verify Route Deviation","Verify route deviation functionality","Verify route deviation functionality",""
"passed","Mon Oct 17 04:29:19 UTC 2022","Mon Oct 17 04:29:20 UTC 2022","500","","Training Center","","Training Center","Verify ""Training center"" submenu should be displayed","Verify ""Training center"" submenu should be displayed",""
"passed","Mon Oct 17 04:05:23 UTC 2022","Mon Oct 17 04:05:24 UTC 2022","648","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify setting popup is displayed","Verify setting popup is displayed",""
"passed","Mon Oct 17 04:20:24 UTC 2022","Mon Oct 17 04:20:30 UTC 2022","5719","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify updation of template of tracker","Verify updation of template of tracker",""
"passed","Mon Oct 17 04:27:06 UTC 2022","Mon Oct 17 04:27:07 UTC 2022","721","","Show Route","","Show Route","Verify end date error message is displayed","Verify end date error message is displayed",""
"failed","Mon Oct 17 04:16:39 UTC 2022","Mon Oct 17 04:16:42 UTC 2022","3472","","List Shipments - View","","List Shipments - View","Verify Related serial number record should be displayed below the search field","Verify Related serial number record should be displayed below the search field",""
"passed","Mon Oct 17 04:26:54 UTC 2022","Mon Oct 17 04:26:54 UTC 2022","439","","Show Route","","Show Route","Verify ""Start Time"" hours is prepopulated based on the shipment details of the tracker","Verify ""Start Time"" hours is prepopulated based on the shipment details of the tracker",""
"passed","Mon Oct 17 04:03:57 UTC 2022","Mon Oct 17 04:03:58 UTC 2022","487","","Verify Filters under list view","","Verify Filters under list view","Verify [shipment status] field","Verify [shipment status] field",""
"passed","Mon Oct 17 04:18:59 UTC 2022","Mon Oct 17 04:18:59 UTC 2022","371","","Sign In Scenarios","","Sign In Scenarios","Verify Username Mandatory alert message should be displayed","Verify Username Mandatory alert message should be displayed",""
"passed","Mon Oct 17 04:21:16 UTC 2022","Mon Oct 17 04:21:16 UTC 2022","280","","Schedule Reports","","Schedule Reports","Verify reports dropdown value is selected","Verify reports dropdown value is selected",""
"passed","Mon Oct 17 04:22:08 UTC 2022","Mon Oct 17 04:22:13 UTC 2022","4328","","Schedule Reports","","Schedule Reports","Verify the delete report template for most of the report types","Verify the delete report template for most of the report types",""
"passed","Mon Oct 17 04:20:17 UTC 2022","Mon Oct 17 04:20:17 UTC 2022","115","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify serial number page is displayed","Verify serial number page is displayed",""
"passed","Mon Oct 17 04:18:30 UTC 2022","Mon Oct 17 04:18:33 UTC 2022","2310","","Track Your Shipment - Unauthorized User","","Track Your Shipment - Unauthorized User","Verify valid Serial number should be displayed in text box field","Verify valid Serial number should be displayed in text box field",""
"passed","Mon Oct 17 04:05:24 UTC 2022","Mon Oct 17 04:05:25 UTC 2022","456","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify default Distance is displayed","Verify default Distance is displayed",""
"passed","Mon Oct 17 04:27:11 UTC 2022","Mon Oct 17 04:27:15 UTC 2022","3722","","Show Route","","Show Route","Verify default value is displayed, when user clicks on reset button","Verify default value is displayed, when user clicks on reset button",""
"passed","Mon Oct 17 04:31:02 UTC 2022","Mon Oct 17 04:31:05 UTC 2022","3124","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment","Verify Add New Stop For Edit Shipment",""
"passed","Mon Oct 17 04:15:59 UTC 2022","Mon Oct 17 04:16:01 UTC 2022","1506","","Split details","","Split details","Verify  delete shipment validation popup in Details drop down","Verify  delete shipment validation popup in Details drop down",""
"passed","Mon Oct 17 04:26:09 UTC 2022","Mon Oct 17 04:26:10 UTC 2022","533","","Map View - Scenarios","","Map View - Scenarios","Verify ""Zoom In"" Button is enabled by default","Verify ""Zoom In"" Button is enabled by default",""
"passed","Mon Oct 17 04:09:55 UTC 2022","Mon Oct 17 04:09:56 UTC 2022","196","","Live Chat - Authorized","","Live Chat - Authorized","Verify User waits for customer list page and Live Chat button to appear","Verify User waits for customer list page and Live Chat button to appear",""
"passed","Mon Oct 17 04:25:31 UTC 2022","Mon Oct 17 04:25:31 UTC 2022","305","","Verify Route Deviation","","Verify Route Deviation","Verify Actual To Time tool tip eror message","Verify Actual To Time tool tip eror message",""
"passed","Mon Oct 17 04:31:58 UTC 2022","Mon Oct 17 04:31:58 UTC 2022","329","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify and click on submit button verify validation messages","Verify and click on submit button verify validation messages",""
"passed","Mon Oct 17 04:03:50 UTC 2022","Mon Oct 17 04:03:53 UTC 2022","2700","","Verify Filters under list view","","Verify Filters under list view","Verify [Serial Number] functionality when user enter valid inputs","Verify [Serial Number] functionality when user enter valid inputs",""
"passed","Mon Oct 17 04:06:43 UTC 2022","Mon Oct 17 04:06:44 UTC 2022","971","","Locale Navigation","","Locale Navigation","Verify locale selection map icon is visible and enabled","Verify locale selection map icon is visible and enabled",""
"passed","Mon Oct 17 04:15:47 UTC 2022","Mon Oct 17 04:15:48 UTC 2022","700","","Split details","","Split details","Verify MT progress status details Dropdown should be opened with list of options","Verify MT progress status details Dropdown should be opened with list of options",""
"passed","Mon Oct 17 04:28:18 UTC 2022","Mon Oct 17 04:28:19 UTC 2022","489","","Manage Customer Dashboard","","Manage Customer Dashboard","Verify Assign Dashboard visibilty criteria","Verify Assign Dashboard visibilty criteria",""
"passed","Mon Oct 17 04:27:49 UTC 2022","Mon Oct 17 04:27:50 UTC 2022","825","","Show Route","","Show Route","Verify hybrid view with tracker details is displayed","Verify hybrid view with tracker details is displayed",""
"passed","Mon Oct 17 04:04:24 UTC 2022","Mon Oct 17 04:04:27 UTC 2022","3417","","Verify Filters under list view","","Verify Filters under list view","Verify apply button functionality","Verify apply button functionality",""
"passed","Mon Oct 17 04:26:58 UTC 2022","Mon Oct 17 04:26:59 UTC 2022","1142","","Show Route","","Show Route","Verify Tracker Alert should be removed is displayed, when user uncheck the ""Display Alerts"" checkbox","Verify Tracker Alert should be removed is displayed, when user uncheck the ""Display Alerts"" checkbox",""
"passed","Mon Oct 17 04:19:55 UTC 2022","Mon Oct 17 04:19:55 UTC 2022","356","","Sign In And Customer Selection","","Sign In And Customer Selection","Verify [Confirm Password] error message under change password when password donot match","Verify [Confirm Password] error message under change password when password donot match",""
"passed","Mon Oct 17 04:26:11 UTC 2022","Mon Oct 17 04:26:15 UTC 2022","3874","","Map View - Scenarios","","Map View - Scenarios","Verify ""Refresh"" Button is enabled, when any changes in map","Verify ""Refresh"" Button is enabled, when any changes in map",""
"passed","Mon Oct 17 04:29:22 UTC 2022","Mon Oct 17 04:29:32 UTC 2022","9499","","Training Center","","Training Center","Verify oversight 2 training page is displayed","Verify oversight 2 training page is displayed",""
"passed","Mon Oct 17 04:20:17 UTC 2022","Mon Oct 17 04:20:21 UTC 2022","3418","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify validation message under serial number by submit button, when user enter invalid data","Verify validation message under serial number by submit button, when user enter invalid data",""
"passed","Mon Oct 17 04:03:58 UTC 2022","Mon Oct 17 04:03:59 UTC 2022","645","","Verify Filters under list view","","Verify Filters under list view","Verify time period dropdown check","Verify time period dropdown check",""
"passed","Mon Oct 17 04:05:21 UTC 2022","Mon Oct 17 04:05:22 UTC 2022","639","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify hybrid view button should be displayed","Verify hybrid view button should be displayed",""
