"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 12 03:44:57 UTC 2022","Wed Oct 12 03:44:58 UTC 2022","284","","Timeline","","Timeline","Click on Destination","Click on Destination",""
"failed","Wed Oct 12 03:46:47 UTC 2022","Wed Oct 12 03:46:53 UTC 2022","6286","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify MT Shipment  details for Temperature Sensor checkbox functionality with chart’","Verify MT Shipment  details for Temperature Sensor checkbox functionality with chart’",""
"passed","Wed Oct 12 03:47:36 UTC 2022","Wed Oct 12 03:48:27 UTC 2022","50649","","Alerts Summary","","Alerts Summary","Verify No data available when all the checkboxes are unchecked","Verify No data available when all the checkboxes are unchecked",""
"passed","Wed Oct 12 03:48:51 UTC 2022","Wed Oct 12 03:50:25 UTC 2022","93937","","Resume Suspend Alerts","","Resume Suspend Alerts","Resume Suspend Alerts Screen Actions","Resume Suspend Alerts Screen Actions",""
"failed","Wed Oct 12 03:03:08 UTC 2022","Wed Oct 12 03:03:10 UTC 2022","2676","","Timeline","","Timeline","Verify shipment details ""Timeline"" Tab with Completed Status","Verify shipment details ""Timeline"" Tab with Completed Status",""
"failed","Wed Oct 12 03:46:21 UTC 2022","Wed Oct 12 03:46:28 UTC 2022","6361","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipments drop down functionality","Verify Shipments drop down functionality",""
"failed","Wed Oct 12 03:56:32 UTC 2022","Wed Oct 12 03:56:58 UTC 2022","25696","","Create shipment","","Create shipment","Create Shipment Screen Actions","Create Shipment Screen Actions",""
"failed","Wed Oct 12 03:46:02 UTC 2022","Wed Oct 12 03:46:09 UTC 2022","6271","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipment details Sensor chart Min/Max chart values hyperlink functionality","Verify Shipment details Sensor chart Min/Max chart values hyperlink functionality",""
"failed","Wed Oct 12 03:53:28 UTC 2022","Wed Oct 12 03:53:46 UTC 2022","17823","","Set Sensor shipment","","Set Sensor shipment","Set_Sensor From Details Screen","Set_Sensor From Details Screen",""
"failed","Wed Oct 12 03:45:50 UTC 2022","Wed Oct 12 03:45:56 UTC 2022","6331","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab Excel download","Verify shipment details Sensor chart  Tab Excel download",""
