"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 14 03:08:50 UTC 2022","Mon Nov 14 03:08:50 UTC 2022","460","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Details Link To Be Displayed and Split It","Verify Details Link To Be Displayed and Split It",""
"passed","Mon Nov 14 03:09:52 UTC 2022","Mon Nov 14 03:09:56 UTC 2022","4590","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Shipment Template Checkbox Ticked and After Click on Submit Button Validation Message Should Reflect In Front Of Shipment Template Name","Verify Shipment Template Checkbox Ticked and After Click on Submit Button Validation Message Should Reflect In Front Of Shipment Template Name",""
"failed","Mon Nov 14 03:13:07 UTC 2022","Mon Nov 14 03:13:07 UTC 2022","241","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify and click on submit button verify validation messages","Verify and click on submit button verify validation messages",""
"failed","Mon Nov 14 03:14:56 UTC 2022","Mon Nov 14 03:14:56 UTC 2022","263","","Timeline","","Timeline","Click on View current location","Click on View current location",""
"failed","Mon Nov 14 03:11:23 UTC 2022","Mon Nov 14 03:11:29 UTC 2022","6248","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Temperature Sensor checkbox functionality","Verify Temperature Sensor checkbox functionality",""
"passed","Mon Nov 14 03:56:41 UTC 2022","Mon Nov 14 03:56:42 UTC 2022","509","","Timeline","","Timeline","Click on Origin","Click on Origin",""
"passed","Mon Nov 14 03:05:56 UTC 2022","Mon Nov 14 03:06:04 UTC 2022","7937","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop Using Air Fright Menu","Verify Add New Stop Using Air Fright Menu",""
"failed","Mon Nov 14 03:13:11 UTC 2022","Mon Nov 14 03:13:12 UTC 2022","1210","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Reset Function","Verify Reset Function",""
"failed","Mon Nov 14 03:07:38 UTC 2022","Mon Nov 14 03:07:38 UTC 2022","308","","Verify Push Functionality","","Verify Push Functionality","Verify Change Customer Function For Delete Push Trip","Verify Change Customer Function For Delete Push Trip",""
"passed","Mon Nov 14 03:06:04 UTC 2022","Mon Nov 14 03:06:10 UTC 2022","6186","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment With Add Location","Verify Add New Stop For Edit Shipment With Add Location",""
"failed","Mon Nov 14 03:13:07 UTC 2022","Mon Nov 14 03:13:09 UTC 2022","2423","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Serial No Field And And Select Serial No For Shipment And Select Serial From DropDown Menu","Verify Serial No Field And And Select Serial No For Shipment And Select Serial From DropDown Menu",""
"failed","Mon Nov 14 03:10:04 UTC 2022","Mon Nov 14 03:10:04 UTC 2022","146","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Co2 DropDown Shows Error Message","Verify Co2 DropDown Shows Error Message",""
"failed","Mon Nov 14 03:12:01 UTC 2022","Mon Nov 14 03:12:07 UTC 2022","6356","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’",""
"failed","Mon Nov 14 03:05:31 UTC 2022","Mon Nov 14 03:05:48 UTC 2022","16236","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify and Set Tracker Id Into Search Box","Verify and Set Tracker Id Into Search Box",""
"failed","Mon Nov 14 03:07:37 UTC 2022","Mon Nov 14 03:07:37 UTC 2022","257","","Verify Push Functionality","","Verify Push Functionality","Verify Change Customer Function","Verify Change Customer Function",""
"passed","Mon Nov 14 03:08:05 UTC 2022","Mon Nov 14 03:08:05 UTC 2022","188","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Pop Up Displayed","Verify Create Shipment Pop Up Displayed",""
"passed","Mon Nov 14 03:12:56 UTC 2022","Mon Nov 14 03:13:07 UTC 2022","10247","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify and click filter icon and select activated and not assigned shipment status and Try To Create a Shipment Form By Sending Blank Data","Verify and click filter icon and select activated and not assigned shipment status and Try To Create a Shipment Form By Sending Blank Data",""
"failed","Mon Nov 14 03:10:04 UTC 2022","Mon Nov 14 03:10:04 UTC 2022","137","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Probe DropDown Shows Error Message","Verify Probe DropDown Shows Error Message",""
"failed","Mon Nov 14 03:13:10 UTC 2022","Mon Nov 14 03:13:11 UTC 2022","143","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify No Destination Required CheckBox","Verify No Destination Required CheckBox",""
"failed","Mon Nov 14 03:13:24 UTC 2022","Mon Nov 14 03:13:26 UTC 2022","1816","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it",""
"passed","Mon Nov 14 03:09:51 UTC 2022","Mon Nov 14 03:09:51 UTC 2022","606","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Create Shipment Button on header and click","Verify Create Shipment Button on header and click",""
"failed","Mon Nov 14 03:11:42 UTC 2022","Mon Nov 14 03:11:48 UTC 2022","6290","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details",""
"failed","Mon Nov 14 03:08:17 UTC 2022","Mon Nov 14 03:08:18 UTC 2022","1279","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify shipment template checkbox In Create Shipment Form","Verify shipment template checkbox In Create Shipment Form",""
"passed","Mon Nov 14 03:13:49 UTC 2022","Mon Nov 14 03:14:27 UTC 2022","38191","","Close shipment","","Close shipment","Deleted tracker Close Shipment Screen","Deleted tracker Close Shipment Screen",""
"failed","Mon Nov 14 03:08:14 UTC 2022","Mon Nov 14 03:08:16 UTC 2022","1218","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Button on header and click","Verify Create Shipment Button on header and click",""
