"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 13 04:32:20 UTC 2022","Thu Oct 13 04:32:26 UTC 2022","5761","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify updation of template of tracker","Verify updation of template of tracker",""
"passed","Thu Oct 13 04:30:53 UTC 2022","Thu Oct 13 04:30:53 UTC 2022","144","","Sign In Scenarios","","Sign In Scenarios","Verify [Username] field should be displayed and editable","Verify [Username] field should be displayed and editable",""
"passed","Thu Oct 13 04:28:27 UTC 2022","Thu Oct 13 04:28:28 UTC 2022","280","","List Shipments - View","","List Shipments - View","Verify hybrid view is displayed by default","Verify hybrid view is displayed by default",""
"passed","Thu Oct 13 04:17:16 UTC 2022","Thu Oct 13 04:17:21 UTC 2022","4921","","Locale Navigation","","Locale Navigation","Verify the cookie is es when ""Spanish"" is clicked and Spanish tokens are displayed","Verify the cookie is es when ""Spanish"" is clicked and Spanish tokens are displayed",""
"passed","Thu Oct 13 04:11:12 UTC 2022","Thu Oct 13 04:11:13 UTC 2022","1429","","Management","","Management","Verify CO2 dropdown on shipment template screen","Verify CO2 dropdown on shipment template screen",""
"passed","Thu Oct 13 04:11:45 UTC 2022","Thu Oct 13 04:11:46 UTC 2022","227","","Management","","Management","Verify all locations to be displayed","Verify all locations to be displayed",""
"failed","Thu Oct 13 04:18:03 UTC 2022","Thu Oct 13 04:18:06 UTC 2022","3074","","Locale Navigation","","Locale Navigation","Verify the cookie is ja when ""Japanese"" is clicked and Japanese tokens are displayed","Verify the cookie is ja when ""Japanese"" is clicked and Japanese tokens are displayed",""
"passed","Thu Oct 13 04:11:24 UTC 2022","Thu Oct 13 04:11:27 UTC 2022","3142","","Management","","Management","Verify Create New Sensor Range functionality for CO2 on shipment template screen With New Data 1","Verify Create New Sensor Range functionality for CO2 on shipment template screen With New Data 1",""
"passed","Thu Oct 13 04:04:32 UTC 2022","Thu Oct 13 04:04:35 UTC 2022","3032","","Management","","Management","Verify Management Sub Menu present in Hamburger Menu","Verify Management Sub Menu present in Hamburger Menu",""
"passed","Thu Oct 13 04:36:24 UTC 2022","Thu Oct 13 04:36:27 UTC 2022","3686","","Map View - Scenarios","","Map View - Scenarios","Verify ""Refresh"" Button is enabled, when any changes in map","Verify ""Refresh"" Button is enabled, when any changes in map",""
