"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 05 05:08:24 UTC 2022","Mon Dec 05 05:08:29 UTC 2022","4527","","Scoreboards","","Scoreboards","Verify Manage Edit Functionality","Verify Manage Edit Functionality",""
"failed","Mon Dec 05 05:07:11 UTC 2022","Mon Dec 05 05:07:11 UTC 2022","407","","Show Route","","Show Route","Verify ""start Time"" minutes is prepopulated based on the shipment details of the tracker","Verify ""start Time"" minutes is prepopulated based on the shipment details of the tracker",""
"passed","Mon Dec 05 04:44:23 UTC 2022","Mon Dec 05 04:44:25 UTC 2022","1220","","Management","","Management","Verify Delete Stop For Add New Stop With Air Fright","Verify Delete Stop For Add New Stop With Air Fright",""
"failed","Mon Dec 05 05:08:31 UTC 2022","Mon Dec 05 05:09:37 UTC 2022","65979","","Create Shipment Template Creation","","Create Shipment Template Creation","Create Shipment Template Creation Screen Actions","Create Shipment Template Creation Screen Actions",""
"passed","Mon Dec 05 04:43:38 UTC 2022","Mon Dec 05 04:43:38 UTC 2022","139","","Management","","Management","Verify Sensor Ranges Another Block 1 To Be Displayed","Verify Sensor Ranges Another Block 1 To Be Displayed",""
"passed","Mon Dec 05 04:53:42 UTC 2022","Mon Dec 05 04:53:47 UTC 2022","5093","","Live Chat - UnAuthorized","","Live Chat - UnAuthorized","Verify unauthorized Live Chat button is present, enabled and displayed","Verify unauthorized Live Chat button is present, enabled and displayed",""
"passed","Mon Dec 05 05:08:16 UTC 2022","Mon Dec 05 05:08:17 UTC 2022","96","","Scoreboards","","Scoreboards","Verify columns in manage dashboard","Verify columns in manage dashboard",""
"passed","Mon Dec 05 05:03:45 UTC 2022","Mon Dec 05 05:04:05 UTC 2022","20194","","Schedule Reports - Cover Different Report Types","","Schedule Reports - Cover Different Report Types","Verify ""Comprehensive Trip Report"" Report template","Verify ""Comprehensive Trip Report"" Report template",""
"passed","Mon Dec 05 04:58:00 UTC 2022","Mon Dec 05 04:58:00 UTC 2022","389","","Split details","","Split details","Verify ST pending status details Dropdown should be opened with list of options","Verify ST pending status details Dropdown should be opened with list of options",""
"passed","Mon Dec 05 04:50:45 UTC 2022","Mon Dec 05 04:50:48 UTC 2022","2748","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New Stop With Air Fright Selection and Location Save With Same Location","Verify Add New Stop With Air Fright Selection and Location Save With Same Location",""
