"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 18 04:06:47 UTC 2022","Tue Oct 18 04:06:48 UTC 2022","296","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify default Distance is displayed","Verify default Distance is displayed",""
"passed","Tue Oct 18 04:29:46 UTC 2022","Tue Oct 18 04:29:48 UTC 2022","1878","","Scoreboards","","Scoreboards","Verify delete functionality","Verify delete functionality",""
"passed","Tue Oct 18 04:21:26 UTC 2022","Tue Oct 18 04:21:30 UTC 2022","3355","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify validation message under serial number by submit button, when user enter invalid data","Verify validation message under serial number by submit button, when user enter invalid data",""
"passed","Tue Oct 18 04:03:37 UTC 2022","Tue Oct 18 04:03:39 UTC 2022","2469","","Verify Filters under list view","","Verify Filters under list view","Verify shipment tracker should be displayed on list view based on the filter inputs under [Origins]","Verify shipment tracker should be displayed on list view based on the filter inputs under [Origins]",""
"passed","Tue Oct 18 04:23:13 UTC 2022","Tue Oct 18 04:23:17 UTC 2022","4233","","Schedule Reports","","Schedule Reports","Verify the delete report template for most of the report types","Verify the delete report template for most of the report types",""
"passed","Tue Oct 18 04:04:47 UTC 2022","Tue Oct 18 04:04:51 UTC 2022","3712","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify humidity dropdown functionality","Verify humidity dropdown functionality",""
"passed","Tue Oct 18 04:22:30 UTC 2022","Tue Oct 18 04:22:48 UTC 2022","17522","","Schedule Reports","","Schedule Reports","Verify schedule reports Ok validation popup message is displayed","Verify schedule reports Ok validation popup message is displayed",""
"passed","Tue Oct 18 04:18:07 UTC 2022","Tue Oct 18 04:18:10 UTC 2022","2653","","List Shipments - View","","List Shipments - View","Verify Shipment Name Column","Verify Shipment Name Column",""
"passed","Tue Oct 18 04:05:34 UTC 2022","Tue Oct 18 04:05:34 UTC 2022","192","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New Stop With Air Fright Selection and Location Save With Same Location Validation","Verify Add New Stop With Air Fright Selection and Location Save With Same Location Validation",""
"passed","Tue Oct 18 04:06:46 UTC 2022","Tue Oct 18 04:06:47 UTC 2022","660","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify setting popup is displayed","Verify setting popup is displayed",""
"passed","Tue Oct 18 04:06:45 UTC 2022","Tue Oct 18 04:06:45 UTC 2022","371","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify list view button should be displayed","Verify list view button should be displayed",""
"passed","Tue Oct 18 04:03:28 UTC 2022","Tue Oct 18 04:03:32 UTC 2022","3791","","Verify Filters under list view","","Verify Filters under list view","Verify [Save as default] button should be disabled in state and displayed","Verify [Save as default] button should be disabled in state and displayed",""
"passed","Tue Oct 18 04:22:52 UTC 2022","Tue Oct 18 04:22:52 UTC 2022","281","","Schedule Reports","","Schedule Reports","Verify Schedule report grid column","Verify Schedule report grid column",""
"passed","Tue Oct 18 04:29:36 UTC 2022","Tue Oct 18 04:29:37 UTC 2022","177","","Scoreboards","","Scoreboards","Verify is premium checkbox default selection","Verify is premium checkbox default selection",""
"passed","Tue Oct 18 04:27:08 UTC 2022","Tue Oct 18 04:27:09 UTC 2022","251","","Map View - Scenarios","","Map View - Scenarios","Verify [ Map View ] page is displayed once user click on Map View button","Verify [ Map View ] page is displayed once user click on Map View button",""
"passed","Tue Oct 18 04:17:53 UTC 2022","Tue Oct 18 04:17:53 UTC 2022","308","","List Shipments - View","","List Shipments - View","Verify list view is displayed based on selection of customer","Verify list view is displayed based on selection of customer",""
"passed","Tue Oct 18 04:05:26 UTC 2022","Tue Oct 18 04:05:30 UTC 2022","4747","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New Stop Error Message After Selection of Air Fright Option","Verify Add New Stop Error Message After Selection of Air Fright Option",""
"passed","Tue Oct 18 04:07:27 UTC 2022","Tue Oct 18 04:07:32 UTC 2022","4873","","Locale Navigation","","Locale Navigation","Verify the cookie is ""zh"" when ""Chinese"" is clicked and Chinese tokens are displayed","Verify the cookie is ""zh"" when ""Chinese"" is clicked and Chinese tokens are displayed",""
"passed","Tue Oct 18 04:05:19 UTC 2022","Tue Oct 18 04:05:26 UTC 2022","6978","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Edit Functionality After Stop Addition","Verify Edit Functionality After Stop Addition",""
"passed","Tue Oct 18 04:20:13 UTC 2022","Tue Oct 18 04:20:14 UTC 2022","626","","Sign In Scenarios","","Sign In Scenarios","Verify sign in validation message with valid username and invalidPassword","Verify sign in validation message with valid username and invalidPassword",""
"passed","Tue Oct 18 04:21:54 UTC 2022","Tue Oct 18 04:21:55 UTC 2022","93","","Trip Manager - User role scenarios","","Trip Manager - User role scenarios","Verify create shipment page is displayed","Verify create shipment page is displayed",""
"passed","Tue Oct 18 04:04:55 UTC 2022","Tue Oct 18 04:05:00 UTC 2022","4783","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Create New Sensor Range functionality for CO2","Verify Create New Sensor Range functionality for CO2",""
"passed","Tue Oct 18 04:04:38 UTC 2022","Tue Oct 18 04:04:43 UTC 2022","5195","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New Temperature sensor Range With Valid Data Passing","Verify Add New Temperature sensor Range With Valid Data Passing",""
"passed","Tue Oct 18 04:20:15 UTC 2022","Tue Oct 18 04:20:15 UTC 2022","300","","Sign In Scenarios","","Sign In Scenarios","Verify Terms and condition pdf should be  loaded in new browser tab","Verify Terms and condition pdf should be  loaded in new browser tab",""
"passed","Tue Oct 18 04:28:44 UTC 2022","Tue Oct 18 04:28:44 UTC 2022","648","","Show Route","","Show Route","Verify Map view icon label","Verify Map view icon label",""
"passed","Tue Oct 18 04:19:18 UTC 2022","Tue Oct 18 04:19:21 UTC 2022","3838","","List Shipments - Filters","","List Shipments - Filters","Verify origin filter column","Verify origin filter column",""
"passed","Tue Oct 18 04:05:46 UTC 2022","Tue Oct 18 04:05:49 UTC 2022","2617","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify MultiTrip Serial #s with a trip In Progress/ Pending are denoted in Brown text","Verify MultiTrip Serial #s with a trip In Progress/ Pending are denoted in Brown text",""
"passed","Tue Oct 18 04:29:32 UTC 2022","Tue Oct 18 04:29:33 UTC 2022","890","","Scoreboards","","Scoreboards","Verify and click  ""Manage Dashboard"" link on top right corner","Verify and click  ""Manage Dashboard"" link on top right corner",""
"passed","Tue Oct 18 04:04:13 UTC 2022","Tue Oct 18 04:04:19 UTC 2022","5466","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Validation message , when user passes the blank data and submit","Verify Validation message , when user passes the blank data and submit",""
"passed","Tue Oct 18 04:28:03 UTC 2022","Tue Oct 18 04:28:03 UTC 2022","841","","Show Route","","Show Route","Verify end date error message is displayed","Verify end date error message is displayed",""
"failed","Tue Oct 18 04:27:19 UTC 2022","Tue Oct 18 04:27:19 UTC 2022","193","","Map View - Scenarios","","Map View - Scenarios","Verify Showroute hyperlink is displayed","Verify Showroute hyperlink is displayed",""
"passed","Tue Oct 18 04:28:41 UTC 2022","Tue Oct 18 04:28:44 UTC 2022","2701","","Show Route","","Show Route","Verify icon info is displayed","Verify icon info is displayed",""
"passed","Tue Oct 18 04:14:32 UTC 2022","Tue Oct 18 04:14:32 UTC 2022","136","","Historical Shipments","","Historical Shipments","Verify Details dropdown options for tracker with Activated not Assigned status for ST tracker","Verify Details dropdown options for tracker with Activated not Assigned status for ST tracker",""
"passed","Tue Oct 18 04:05:05 UTC 2022","Tue Oct 18 04:05:12 UTC 2022","7106","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Create New Sensor Range probe temperature functionality","Verify Create New Sensor Range probe temperature functionality",""
"passed","Tue Oct 18 04:21:03 UTC 2022","Tue Oct 18 04:21:04 UTC 2022","255","","Sign In And Customer Selection","","Sign In And Customer Selection","Verify [New Password] under change password on blank data","Verify [New Password] under change password on blank data",""
"passed","Tue Oct 18 04:17:17 UTC 2022","Tue Oct 18 04:17:18 UTC 2022","1311","","Split details","","Split details","Verify  delete shipment validation popup in Details drop down","Verify  delete shipment validation popup in Details drop down",""
"passed","Tue Oct 18 04:20:09 UTC 2022","Tue Oct 18 04:20:09 UTC 2022","122","","Sign In Scenarios","","Sign In Scenarios","Verify [Username] field should be displayed and editable","Verify [Username] field should be displayed and editable",""
"passed","Tue Oct 18 04:26:30 UTC 2022","Tue Oct 18 04:26:31 UTC 2022","269","","Verify Route Deviation","","Verify Route Deviation","Verify Actual To Time tool tip eror message","Verify Actual To Time tool tip eror message",""
"passed","Tue Oct 18 04:07:45 UTC 2022","Tue Oct 18 04:07:50 UTC 2022","4810","","Locale Navigation","","Locale Navigation","Verify the cookie is pl when ""Polish"" is clicked and Polish tokens are displayed","Verify the cookie is pl when ""Polish"" is clicked and Polish tokens are displayed",""
"passed","Tue Oct 18 04:22:22 UTC 2022","Tue Oct 18 04:22:26 UTC 2022","3506","","Schedule Reports","","Schedule Reports","Verify schedule report functionality with blank data","Verify schedule report functionality with blank data",""
"passed","Tue Oct 18 04:29:37 UTC 2022","Tue Oct 18 04:29:41 UTC 2022","4542","","Scoreboards","","Scoreboards","Verify Manage Add Dashboard Functionality","Verify Manage Add Dashboard Functionality",""
"failed","Tue Oct 18 04:17:54 UTC 2022","Tue Oct 18 04:17:57 UTC 2022","3422","","List Shipments - View","","List Shipments - View","Verify Related serial number record should be displayed below the search field","Verify Related serial number record should be displayed below the search field",""
"passed","Tue Oct 18 04:26:44 UTC 2022","Tue Oct 18 04:26:47 UTC 2022","3167","","Verify Route Deviation","","Verify Route Deviation","Verify no data available when user search invalid data","Verify no data available when user search invalid data",""
"failed","Tue Oct 18 04:21:04 UTC 2022","Tue Oct 18 04:21:04 UTC 2022","430","","Sign In And Customer Selection","","Sign In And Customer Selection","Verify by entering character or integer less than 4","Verify by entering character or integer less than 4",""
"passed","Tue Oct 18 04:07:22 UTC 2022","Tue Oct 18 04:07:27 UTC 2022","4516","","Locale Navigation","","Locale Navigation","Verify the cookie is tr when ""Turkish"" is clicked and Turkish tokens are displayed","Verify the cookie is tr when ""Turkish"" is clicked and Turkish tokens are displayed",""
"passed","Tue Oct 18 04:07:18 UTC 2022","Tue Oct 18 04:07:22 UTC 2022","4501","","Locale Navigation","","Locale Navigation","Verify the cookie is de when ""German"" is clicked and German tokens are displayed","Verify the cookie is de when ""German"" is clicked and German tokens are displayed",""
"passed","Tue Oct 18 04:27:48 UTC 2022","Tue Oct 18 04:27:50 UTC 2022","1128","","Show Route","","Show Route","Verify show Geo fence is displayed, when user checks the checkbox","Verify show Geo fence is displayed, when user checks the checkbox",""
"passed","Tue Oct 18 04:27:10 UTC 2022","Tue Oct 18 04:27:10 UTC 2022","428","","Map View - Scenarios","","Map View - Scenarios","Verify ""Refresh"" Button is disabled by default","Verify ""Refresh"" Button is disabled by default",""
"passed","Tue Oct 18 04:20:14 UTC 2022","Tue Oct 18 04:20:15 UTC 2022","663","","Sign In Scenarios","","Sign In Scenarios","Verify sign in validation message with invalid username and inValidpassword","Verify sign in validation message with invalid username and inValidpassword",""
"passed","Tue Oct 18 04:28:07 UTC 2022","Tue Oct 18 04:28:11 UTC 2022","3648","","Show Route","","Show Route","Verify default value is displayed, when user clicks on reset button","Verify default value is displayed, when user clicks on reset button",""
"passed","Tue Oct 18 04:18:18 UTC 2022","Tue Oct 18 04:18:20 UTC 2022","2598","","List Shipments - View","","List Shipments - View","Verify Actual Start Time Column","Verify Actual Start Time Column",""
"passed","Tue Oct 18 04:05:37 UTC 2022","Tue Oct 18 04:05:44 UTC 2022","7172","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New Stop With Air Fright Selection Edit Function","Verify Add New Stop With Air Fright Selection Edit Function",""
"passed","Tue Oct 18 04:03:35 UTC 2022","Tue Oct 18 04:03:37 UTC 2022","2320","","Verify Filters under list view","","Verify Filters under list view","Verify and click filter icon","Verify and click filter icon",""
"passed","Tue Oct 18 04:04:27 UTC 2022","Tue Oct 18 04:04:28 UTC 2022","646","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify create new location fields for destination disabled and error message is displayed","Verify create new location fields for destination disabled and error message is displayed",""
"passed","Tue Oct 18 04:11:28 UTC 2022","Tue Oct 18 04:13:49 UTC 2022","141352","","Live Chat - Authorized","","Live Chat - Authorized","Verify Live chatbutton is clicked and Chat window opens in new window and review the page title","Verify Live chatbutton is clicked and Chat window opens in new window and review the page title",""
"failed","Tue Oct 18 04:20:53 UTC 2022","Tue Oct 18 04:21:02 UTC 2022","9189","","Sign In And Customer Selection","","Sign In And Customer Selection","Verify updation of customer in header","Verify updation of customer in header",""
"passed","Tue Oct 18 04:07:58 UTC 2022","Tue Oct 18 04:08:02 UTC 2022","4558","","Locale Navigation","","Locale Navigation","Verify user is able to switch language from hamburger menu","Verify user is able to switch language from hamburger menu",""
"failed","Tue Oct 18 04:27:18 UTC 2022","Tue Oct 18 04:27:18 UTC 2022","155","","Map View - Scenarios","","Map View - Scenarios","Validate shipment date and time is displayed","Validate shipment date and time is displayed",""
"passed","Tue Oct 18 04:20:26 UTC 2022","Tue Oct 18 04:20:30 UTC 2022","4383","","Sign In Scenarios","","Sign In Scenarios","Verify popup should be displayed on valid input on clicking of submit button","Verify popup should be displayed on valid input on clicking of submit button",""
"passed","Tue Oct 18 04:27:56 UTC 2022","Tue Oct 18 04:27:57 UTC 2022","696","","Show Route","","Show Route","Verify Temperature Alert should be removed is displayed, when user uncheck the ""Display Alerts"" checkbox","Verify Temperature Alert should be removed is displayed, when user uncheck the ""Display Alerts"" checkbox",""
"passed","Tue Oct 18 04:04:43 UTC 2022","Tue Oct 18 04:04:43 UTC 2022","316","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify humidity field is displayed, when user selects mulitiple tracker","Verify humidity field is displayed, when user selects mulitiple tracker",""
"passed","Tue Oct 18 04:03:19 UTC 2022","Tue Oct 18 04:03:20 UTC 2022","999","","Verify Filters under list view","","Verify Filters under list view","Verify [Shipment Name] functionality when user enter valid inputs","Verify [Shipment Name] functionality when user enter valid inputs",""
