"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Nov 30 03:56:41 UTC 2022","Wed Nov 30 03:56:43 UTC 2022","1424","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Multi trip tracker with atleast one completed trip","Verify shipment details ‘Timeline’ Tab for Multi trip tracker with atleast one completed trip",""
"failed","Wed Nov 30 03:10:42 UTC 2022","Wed Nov 30 03:10:49 UTC 2022","6451","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Temperature Sensor checkbox functionality","Verify Temperature Sensor checkbox functionality",""
"failed","Wed Nov 30 03:10:36 UTC 2022","Wed Nov 30 03:10:42 UTC 2022","6496","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Set Manually Sensor chart Min/Max chart values hyperlink functionality ","Verify Set Manually Sensor chart Min/Max chart values hyperlink functionality ",""
"passed","Wed Nov 30 03:12:52 UTC 2022","Wed Nov 30 03:13:22 UTC 2022","29536","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Form Filling Functionality After Reset","Verify Form Filling Functionality After Reset",""
"failed","Wed Nov 30 03:14:57 UTC 2022","Wed Nov 30 03:14:59 UTC 2022","1521","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with pending status","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with pending status",""
"failed","Wed Nov 30 03:10:49 UTC 2022","Wed Nov 30 03:10:55 UTC 2022","6496","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipments drop down functionality","Verify Shipments drop down functionality",""
"failed","Wed Nov 30 03:08:38 UTC 2022","Wed Nov 30 03:08:39 UTC 2022","474","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify Close Form Function","Verify Close Form Function",""
"passed","Wed Nov 30 03:07:01 UTC 2022","Wed Nov 30 03:07:01 UTC 2022","305","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Pop Up Displayed","Verify Create Shipment Pop Up Displayed",""
"passed","Wed Nov 30 03:05:22 UTC 2022","Wed Nov 30 03:05:36 UTC 2022","13709","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Training Centre","Verify Training Centre",""
"failed","Wed Nov 30 03:11:08 UTC 2022","Wed Nov 30 03:11:15 UTC 2022","6529","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify alert icons text message on the chart","Verify alert icons text message on the chart",""
"passed","Wed Nov 30 03:09:04 UTC 2022","Wed Nov 30 03:09:09 UTC 2022","5001","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Shipment Template Checkbox Ticked and After Click on Submit Button Validation Message Should Reflect In Front Of Shipment Template Name","Verify Shipment Template Checkbox Ticked and After Click on Submit Button Validation Message Should Reflect In Front Of Shipment Template Name",""
"failed","Wed Nov 30 03:04:44 UTC 2022","Wed Nov 30 03:04:51 UTC 2022","7237","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop Using Air Fright Menu","Verify Add New Stop Using Air Fright Menu",""
"failed","Wed Nov 30 03:10:23 UTC 2022","Wed Nov 30 03:10:29 UTC 2022","6495","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab Email download","Verify shipment details Sensor chart  Tab Email download",""
"failed","Wed Nov 30 03:11:02 UTC 2022","Wed Nov 30 03:11:08 UTC 2022","6465","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details",""
"failed","Wed Nov 30 03:09:18 UTC 2022","Wed Nov 30 03:09:21 UTC 2022","2871","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Humidity DropDown Shows Error Message","Verify Humidity DropDown Shows Error Message",""
"passed","Wed Nov 30 03:05:36 UTC 2022","Wed Nov 30 03:05:44 UTC 2022","7912","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Switch To China Menu","Verify Switch To China Menu",""
"passed","Wed Nov 30 03:07:49 UTC 2022","Wed Nov 30 03:07:58 UTC 2022","9077","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Quick Search For Close Function","Verify Quick Search For Close Function",""
"failed","Wed Nov 30 03:07:15 UTC 2022","Wed Nov 30 03:07:16 UTC 2022","1359","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Button on header and click","Verify Create Shipment Button on header and click",""
"failed","Wed Nov 30 03:14:52 UTC 2022","Wed Nov 30 03:14:56 UTC 2022","3933","","Timeline","","Timeline","Verify shipment details ""Timeline"" Tab with Completed Status","Verify shipment details ""Timeline"" Tab with Completed Status",""
"failed","Wed Nov 30 03:06:23 UTC 2022","Wed Nov 30 03:06:29 UTC 2022","5727","","Verify Push Functionality","","Verify Push Functionality","Verify Push Functionality","Verify Push Functionality",""
"failed","Wed Nov 30 03:10:04 UTC 2022","Wed Nov 30 03:10:10 UTC 2022","6470","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph",""
"failed","Wed Nov 30 03:07:01 UTC 2022","Wed Nov 30 03:07:06 UTC 2022","4989","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Select Customer In Share With Drop Down","Verify Select Customer In Share With Drop Down",""
"passed","Wed Nov 30 03:04:44 UTC 2022","Wed Nov 30 03:04:44 UTC 2022","340","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment Validation Message","Verify Add New Stop For Edit Shipment Validation Message",""
"failed","Wed Nov 30 03:08:32 UTC 2022","Wed Nov 30 03:08:34 UTC 2022","1399","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Another Shipment Associated With The Same Tracker Using Shipments Dropdown_Completed Status Shipments For Multi Trip Tracker","Verify shipment details ‘Timeline’ Tab with Another Shipment Associated With The Same Tracker Using Shipments Dropdown_Completed Status Shipments For Multi Trip Tracker",""
"failed","Wed Nov 30 03:04:40 UTC 2022","Wed Nov 30 03:04:40 UTC 2022","246","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify In Progress Shipment Details Edit Function","Verify In Progress Shipment Details Edit Function",""
"failed","Wed Nov 30 03:11:21 UTC 2022","Wed Nov 30 03:11:28 UTC 2022","6406","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’",""
"passed","Wed Nov 30 03:12:35 UTC 2022","Wed Nov 30 03:12:35 UTC 2022","298","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify and click on submit button verify validation messages","Verify and click on submit button verify validation messages",""
"passed","Wed Nov 30 03:04:40 UTC 2022","Wed Nov 30 03:04:44 UTC 2022","3483","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment","Verify Add New Stop For Edit Shipment",""
"failed","Wed Nov 30 03:11:55 UTC 2022","Wed Nov 30 03:11:59 UTC 2022","4309","","Create Shipment from Shipment Details - Left Pane","","Create Shipment from Shipment Details - Left Pane","Verify 'List View Details' screen","Verify 'List View Details' screen",""
"passed","Wed Nov 30 03:09:03 UTC 2022","Wed Nov 30 03:09:04 UTC 2022","599","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify After Enter Wrong Serial Number In Enter Serial No It Must Thorw Error Message","Verify After Enter Wrong Serial Number In Enter Serial No It Must Thorw Error Message",""
"failed","Wed Nov 30 03:07:16 UTC 2022","Wed Nov 30 03:07:17 UTC 2022","1325","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Form With Copy From Drop Down","Verify Create Shipment Form With Copy From Drop Down",""
