"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 16 03:07:53 UTC 2022","Wed Nov 16 03:07:54 UTC 2022","205","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Pop Up Displayed","Verify Create Shipment Pop Up Displayed",""
"failed","Wed Nov 16 03:09:18 UTC 2022","Wed Nov 16 03:09:18 UTC 2022","895","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending",""
"failed","Wed Nov 16 03:15:21 UTC 2022","Wed Nov 16 03:57:01 UTC 2022","2500235","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip tracker with In progress status","Verify shipment details ‘Timeline’ Tab for Single trip tracker with In progress status",""
"failed","Wed Nov 16 03:11:28 UTC 2022","Wed Nov 16 03:11:34 UTC 2022","6361","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipments drop down functionality","Verify Shipments drop down functionality",""
"failed","Wed Nov 16 03:15:17 UTC 2022","Wed Nov 16 03:15:19 UTC 2022","1612","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with pending status","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with pending status",""
"passed","Wed Nov 16 03:13:22 UTC 2022","Wed Nov 16 03:13:23 UTC 2022","1310","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify No Destination Required CheckBox","Verify No Destination Required CheckBox",""
"failed","Wed Nov 16 03:05:32 UTC 2022","Wed Nov 16 03:05:37 UTC 2022","5446","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify and Set Tracker Id Into Main Filter Search Box","Verify and Set Tracker Id Into Main Filter Search Box",""
"passed","Wed Nov 16 03:09:46 UTC 2022","Wed Nov 16 03:09:46 UTC 2022","502","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify After Enter Wrong Serial Number In Enter Serial No It Must Thorw Error Message","Verify After Enter Wrong Serial Number In Enter Serial No It Must Thorw Error Message",""
"passed","Wed Nov 16 03:09:45 UTC 2022","Wed Nov 16 03:09:46 UTC 2022","778","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Create Shipment Button on header and click","Verify Create Shipment Button on header and click",""
"failed","Wed Nov 16 03:11:02 UTC 2022","Wed Nov 16 03:11:09 UTC 2022","6289","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab Email download","Verify shipment details Sensor chart  Tab Email download",""
"passed","Wed Nov 16 03:06:43 UTC 2022","Wed Nov 16 03:06:50 UTC 2022","6470","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Mandated Training Menu","Verify Mandated Training Menu",""
"failed","Wed Nov 16 03:06:50 UTC 2022","Wed Nov 16 03:07:00 UTC 2022","10276","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Import Locations Screen And Upload File","Verify Import Locations Screen And Upload File",""
"passed","Wed Nov 16 03:09:52 UTC 2022","Wed Nov 16 03:09:59 UTC 2022","6704","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Temperature Range Drop Down Display Error Message","Verify Temperature Range Drop Down Display Error Message",""
"failed","Wed Nov 16 03:14:15 UTC 2022","Wed Nov 16 03:14:17 UTC 2022","2411","","Close shipment","","Close shipment","Deleted tracker Close Shipment Screen","Deleted tracker Close Shipment Screen",""
"failed","Wed Nov 16 03:08:05 UTC 2022","Wed Nov 16 03:08:07 UTC 2022","1243","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Button on header and click","Verify Create Shipment Button on header and click",""
"failed","Wed Nov 16 03:10:44 UTC 2022","Wed Nov 16 03:10:50 UTC 2022","6299","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph",""
