"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 26 04:17:27 UTC 2022","Wed Oct 26 04:17:29 UTC 2022","1847","","Split details","","Split details","Verify sensor ranges popup page is displayed","Verify sensor ranges popup page is displayed",""
"failed","Wed Oct 26 04:14:31 UTC 2022","Wed Oct 26 04:14:31 UTC 2022","158","","Historical Shipments","","Historical Shipments","Verify pagination for tracker with Activated not Assigned status for toatl page per book","Verify pagination for tracker with Activated not Assigned status for toatl page per book",""
"passed","Wed Oct 26 04:04:24 UTC 2022","Wed Oct 26 04:04:31 UTC 2022","6929","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New Temperature sensor Range validation is displayed, when user click on add range","Verify Add New Temperature sensor Range validation is displayed, when user click on add range",""
"passed","Wed Oct 26 04:20:15 UTC 2022","Wed Oct 26 04:20:15 UTC 2022","657","","Sign In Scenarios","","Sign In Scenarios","Verify sign in validation message with valid username and invalidPassword","Verify sign in validation message with valid username and invalidPassword",""
"passed","Wed Oct 26 04:06:28 UTC 2022","Wed Oct 26 04:06:31 UTC 2022","3646","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify Multiple tracker is displayed in hybrid view, when user click on GO button","Verify Multiple tracker is displayed in hybrid view, when user click on GO button",""
"passed","Wed Oct 26 04:14:31 UTC 2022","Wed Oct 26 04:14:31 UTC 2022","119","","Historical Shipments","","Historical Shipments","Verify Details dropdown options for tracker with Activated not Assigned status for ST tracker","Verify Details dropdown options for tracker with Activated not Assigned status for ST tracker",""
"passed","Wed Oct 26 04:27:54 UTC 2022","Wed Oct 26 04:27:55 UTC 2022","354","","Show Route","","Show Route","Verify ""start Time"" day is prepopulated based on the shipment details of the tracker","Verify ""start Time"" day is prepopulated based on the shipment details of the tracker",""
"passed","Wed Oct 26 04:05:27 UTC 2022","Wed Oct 26 04:05:27 UTC 2022","188","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New Stop With Air Fright Selection and Location Save With Same Location Validation","Verify Add New Stop With Air Fright Selection and Location Save With Same Location Validation",""
"failed","Wed Oct 26 04:20:53 UTC 2022","Wed Oct 26 04:21:03 UTC 2022","9180","","Sign In And Customer Selection","","Sign In And Customer Selection","Verify updation of customer in header","Verify updation of customer in header",""
"passed","Wed Oct 26 04:23:19 UTC 2022","Wed Oct 26 04:23:22 UTC 2022","3217","","Schedule Reports","","Schedule Reports","Verify after refresh the delted row is hidden","Verify after refresh the delted row is hidden",""
"passed","Wed Oct 26 04:05:38 UTC 2022","Wed Oct 26 04:05:39 UTC 2022","849","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Available trackers and Multi Trip Serial#s available for creating Shipments should be displayed in Green.","Verify Available trackers and Multi Trip Serial#s available for creating Shipments should be displayed in Green.",""
"passed","Wed Oct 26 04:21:04 UTC 2022","Wed Oct 26 04:21:05 UTC 2022","247","","Sign In And Customer Selection","","Sign In And Customer Selection","Verify [Confirm Password] under change password on blank data","Verify [Confirm Password] under change password on blank data",""
"passed","Wed Oct 26 04:27:18 UTC 2022","Wed Oct 26 04:27:18 UTC 2022","207","","Map View - Scenarios","","Map View - Scenarios","Validate Temperature is displayed","Validate Temperature is displayed",""
"passed","Wed Oct 26 04:29:45 UTC 2022","Wed Oct 26 04:29:47 UTC 2022","1579","","Scoreboards","","Scoreboards","Verify delete functionality","Verify delete functionality",""
"passed","Wed Oct 26 04:03:13 UTC 2022","Wed Oct 26 04:03:14 UTC 2022","318","","Verify Filters under list view","","Verify Filters under list view","Verify [shipment status] field","Verify [shipment status] field",""
"passed","Wed Oct 26 04:21:29 UTC 2022","Wed Oct 26 04:21:29 UTC 2022","205","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify reset functionality","Verify reset functionality",""
"passed","Wed Oct 26 04:03:10 UTC 2022","Wed Oct 26 04:03:12 UTC 2022","1605","","Verify Filters under list view","","Verify Filters under list view","Verify [Serial Number] functionality when user enter valid inputs 1","Verify [Serial Number] functionality when user enter valid inputs 1",""
"failed","Wed Oct 26 04:06:40 UTC 2022","Wed Oct 26 04:06:44 UTC 2022","3787","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify settings functionality","Verify settings functionality",""
"passed","Wed Oct 26 04:26:32 UTC 2022","Wed Oct 26 04:26:32 UTC 2022","421","","Verify Route Deviation","","Verify Route Deviation","Verify Navigate to Route Deviation Screen","Verify Navigate to Route Deviation Screen",""
"passed","Wed Oct 26 04:11:21 UTC 2022","Wed Oct 26 04:11:21 UTC 2022","140","","Live Chat - Authorized","","Live Chat - Authorized","Verify User waits for customer list page and Live Chat button to appear","Verify User waits for customer list page and Live Chat button to appear",""
"passed","Wed Oct 26 04:18:31 UTC 2022","Wed Oct 26 04:18:34 UTC 2022","2630","","List Shipments - View","","List Shipments - View","Verify shipment status Column","Verify shipment status Column",""
"passed","Wed Oct 26 04:06:24 UTC 2022","Wed Oct 26 04:06:26 UTC 2022","2247","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify valid Serial number should be displayed in text box field","Verify valid Serial number should be displayed in text box field",""
"passed","Wed Oct 26 04:04:40 UTC 2022","Wed Oct 26 04:04:44 UTC 2022","3814","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify humidity dropdown functionality","Verify humidity dropdown functionality",""
"passed","Wed Oct 26 04:27:53 UTC 2022","Wed Oct 26 04:27:54 UTC 2022","336","","Show Route","","Show Route","Verify ""End Time"" hours is prepopulated based on the shipment details of the tracker","Verify ""End Time"" hours is prepopulated based on the shipment details of the tracker",""
"passed","Wed Oct 26 04:06:39 UTC 2022","Wed Oct 26 04:06:39 UTC 2022","287","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify default Temperature is displayed","Verify default Temperature is displayed",""
"passed","Wed Oct 26 04:07:56 UTC 2022","Wed Oct 26 04:07:57 UTC 2022","520","","Locale Navigation","","Locale Navigation","Verify locale selection map icon is clickable","Verify locale selection map icon is clickable",""
"skipped","Wed Oct 26 04:07:50 UTC 2022","Wed Oct 26 04:07:50 UTC 2022","1","","Locale Navigation","","Locale Navigation","Verify the cookie is ar when ""Arabic"" is clicked and Arabic tokens are displayed","Verify the cookie is ar when ""Arabic"" is clicked and Arabic tokens are displayed",""
"passed","Wed Oct 26 04:22:24 UTC 2022","Wed Oct 26 04:22:25 UTC 2022","241","","Schedule Reports","","Schedule Reports","Verify total records match ","Verify total records match ",""
"passed","Wed Oct 26 04:05:24 UTC 2022","Wed Oct 26 04:05:27 UTC 2022","3093","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New Stop With Air Fright Selection and Location Save With Same Location","Verify Add New Stop With Air Fright Selection and Location Save With Same Location",""
"passed","Wed Oct 26 04:28:03 UTC 2022","Wed Oct 26 04:28:04 UTC 2022","576","","Show Route","","Show Route","Verify end date error message is displayed","Verify end date error message is displayed",""
"passed","Wed Oct 26 04:06:39 UTC 2022","Wed Oct 26 04:06:40 UTC 2022","284","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify default date Format is displayed","Verify default date Format is displayed",""
"passed","Wed Oct 26 04:25:44 UTC 2022","Wed Oct 26 04:26:12 UTC 2022","28220","","Schedule Reports - Table","","Schedule Reports - Table","Verify ""In progress Shipment"" Report template","Verify ""In progress Shipment"" Report template",""
"passed","Wed Oct 26 04:05:07 UTC 2022","Wed Oct 26 04:05:10 UTC 2022","2828","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add Stop Functionality Without Air Fright","Verify Add Stop Functionality Without Air Fright",""
"passed","Wed Oct 26 04:20:11 UTC 2022","Wed Oct 26 04:20:11 UTC 2022","172","","Sign In Scenarios","","Sign In Scenarios","Verify  Username Image icon should be displayed.","Verify  Username Image icon should be displayed.",""
"passed","Wed Oct 26 04:27:09 UTC 2022","Wed Oct 26 04:27:09 UTC 2022","393","","Map View - Scenarios","","Map View - Scenarios","Verify ""Zoom out"" Button is enabled by default","Verify ""Zoom out"" Button is enabled by default",""
"passed","Wed Oct 26 04:27:57 UTC 2022","Wed Oct 26 04:27:58 UTC 2022","727","","Show Route","","Show Route","Verify Tracker Alert is displayed, when user uncheck the ""Display Alerts"" checkbox","Verify Tracker Alert is displayed, when user uncheck the ""Display Alerts"" checkbox",""
"passed","Wed Oct 26 04:03:14 UTC 2022","Wed Oct 26 04:03:14 UTC 2022","480","","Verify Filters under list view","","Verify Filters under list view","Verify default time period dropdown should be displayed","Verify default time period dropdown should be displayed",""
"passed","Wed Oct 26 04:17:13 UTC 2022","Wed Oct 26 04:17:18 UTC 2022","5613","","Split details","","Split details","Verify suspend alerts functionality in Details drop down","Verify suspend alerts functionality in Details drop down",""
"passed","Wed Oct 26 04:29:40 UTC 2022","Wed Oct 26 04:29:45 UTC 2022","4608","","Scoreboards","","Scoreboards","Verify Manage Edit Functionality","Verify Manage Edit Functionality",""
"passed","Wed Oct 26 04:03:28 UTC 2022","Wed Oct 26 04:03:31 UTC 2022","2465","","Verify Filters under list view","","Verify Filters under list view","Verify shipment tracker should be displayed on list view based on the filter inputs under [Origins]","Verify shipment tracker should be displayed on list view based on the filter inputs under [Origins]",""
"passed","Wed Oct 26 04:21:38 UTC 2022","Wed Oct 26 04:21:38 UTC 2022","201","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify shipment fields in tracker","Verify shipment fields in tracker",""
"passed","Wed Oct 26 04:26:33 UTC 2022","Wed Oct 26 04:26:33 UTC 2022","249","","Verify Route Deviation","","Verify Route Deviation","Verify Actual To Time tool tip eror message","Verify Actual To Time tool tip eror message",""
"passed","Wed Oct 26 04:05:39 UTC 2022","Wed Oct 26 04:05:42 UTC 2022","2578","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify MultiTrip Serial #s with a trip In Progress/ Pending are denoted in Brown text","Verify MultiTrip Serial #s with a trip In Progress/ Pending are denoted in Brown text",""
"failed","Wed Oct 26 04:06:33 UTC 2022","Wed Oct 26 04:06:37 UTC 2022","3416","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify update all address fields is filled in list view","Verify update all address fields is filled in list view",""
"passed","Wed Oct 26 04:07:39 UTC 2022","Wed Oct 26 04:07:45 UTC 2022","5533","","Locale Navigation","","Locale Navigation","Verify the cookie is ko when ""Korean"" is clicked and Korean tokens are displayed","Verify the cookie is ko when ""Korean"" is clicked and Korean tokens are displayed",""
