"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 28 04:03:53 UTC 2022","Fri Oct 28 04:03:55 UTC 2022","2281","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Create Shipment Pop Label","Verify Create Shipment Pop Label",""
"passed","Fri Oct 28 04:07:52 UTC 2022","Fri Oct 28 04:08:04 UTC 2022","11558","","Locale Navigation - China","","Locale Navigation - China","Navigate to China locale on staging and verify url","Navigate to China locale on staging and verify url",""
"passed","Fri Oct 28 04:25:33 UTC 2022","Fri Oct 28 04:25:34 UTC 2022","238","","Verify Route Deviation","","Verify Route Deviation","Verify Actual To Time tool tip eror message","Verify Actual To Time tool tip eror message",""
"passed","Fri Oct 28 04:17:36 UTC 2022","Fri Oct 28 04:17:37 UTC 2022","1342","","List Shipments - View","","List Shipments - View","Verify default column is selected","Verify default column is selected",""
"passed","Fri Oct 28 04:27:09 UTC 2022","Fri Oct 28 04:27:15 UTC 2022","5599","","Show Route","","Show Route","Verify replay traxx functionality on Medium mode","Verify replay traxx functionality on Medium mode",""
"passed","Fri Oct 28 04:04:09 UTC 2022","Fri Oct 28 04:04:10 UTC 2022","630","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify create new location fields for destination disabled and error message is displayed","Verify create new location fields for destination disabled and error message is displayed",""
"passed","Fri Oct 28 04:28:43 UTC 2022","Fri Oct 28 04:28:44 UTC 2022","140","","Scoreboards","","Scoreboards","Verify List should be displayed based on the inputs","Verify List should be displayed based on the inputs",""
"passed","Fri Oct 28 04:17:51 UTC 2022","Fri Oct 28 04:17:54 UTC 2022","2403","","List Shipments - View","","List Shipments - View","Verify desending Sorting order icon, on clicking of column headers","Verify desending Sorting order icon, on clicking of column headers",""
"passed","Fri Oct 28 04:04:46 UTC 2022","Fri Oct 28 04:04:53 UTC 2022","6947","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Create New Sensor Range probe temperature functionality","Verify Create New Sensor Range probe temperature functionality",""
"failed","Fri Oct 28 04:27:05 UTC 2022","Fri Oct 28 04:27:05 UTC 2022","320","","Show Route","","Show Route","Verify valid data validation message","Verify valid data validation message",""
"passed","Fri Oct 28 04:16:07 UTC 2022","Fri Oct 28 04:16:07 UTC 2022","682","","Split details","","Split details","Verify Details dropdown options for tracker with Pending status for ST tracker","Verify Details dropdown options for tracker with Pending status for ST tracker",""
"passed","Fri Oct 28 04:04:33 UTC 2022","Fri Oct 28 04:04:33 UTC 2022","269","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify humidity dropdown list is displayed","Verify humidity dropdown list is displayed",""
"passed","Fri Oct 28 04:28:11 UTC 2022","Fri Oct 28 04:28:12 UTC 2022","488","","Manage Customer Dashboard","","Manage Customer Dashboard","Verify Assign dashboard popup page is displayed","Verify Assign dashboard popup page is displayed",""
"failed","Fri Oct 28 04:20:07 UTC 2022","Fri Oct 28 04:20:08 UTC 2022","271","","Sign In And Customer Selection","","Sign In And Customer Selection","Verify [Confirm Password] error message under change password when password donot match","Verify [Confirm Password] error message under change password when password donot match",""
"passed","Fri Oct 28 04:04:57 UTC 2022","Fri Oct 28 04:05:00 UTC 2022","2421","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add stop functionality without Air Frieght","Verify Add stop functionality without Air Frieght",""
"passed","Fri Oct 28 04:19:14 UTC 2022","Fri Oct 28 04:19:15 UTC 2022","233","","Sign In Scenarios","","Sign In Scenarios","Verify Password Mandatory alert message should be displayed","Verify Password Mandatory alert message should be displayed",""
"passed","Fri Oct 28 04:28:44 UTC 2022","Fri Oct 28 04:28:45 UTC 2022","1298","","Scoreboards","","Scoreboards","Verify delete functionality","Verify delete functionality",""
"passed","Fri Oct 28 04:19:30 UTC 2022","Fri Oct 28 04:19:34 UTC 2022","4342","","Sign In Scenarios","","Sign In Scenarios","Verify popup should be displayed on valid input on clicking of submit button","Verify popup should be displayed on valid input on clicking of submit button",""
"passed","Fri Oct 28 04:06:40 UTC 2022","Fri Oct 28 04:06:44 UTC 2022","4311","","Locale Navigation","","Locale Navigation","Verify the cookie is en when ""English"" is clicked and english tokens are displayed and check URL","Verify the cookie is en when ""English"" is clicked and english tokens are displayed and check URL",""
"passed","Fri Oct 28 04:21:34 UTC 2022","Fri Oct 28 04:21:51 UTC 2022","17518","","Schedule Reports","","Schedule Reports","Verify schedule reports Ok validation popup message is displayed","Verify schedule reports Ok validation popup message is displayed",""
"passed","Fri Oct 28 04:07:31 UTC 2022","Fri Oct 28 04:07:37 UTC 2022","5500","","Locale Navigation","","Locale Navigation","Verify the cookie is pl when ""Polish"" is clicked and Polish tokens are displayed","Verify the cookie is pl when ""Polish"" is clicked and Polish tokens are displayed",""
"passed","Fri Oct 28 04:28:29 UTC 2022","Fri Oct 28 04:28:30 UTC 2022","1374","","Manage Customer Dashboard","","Manage Customer Dashboard","Verify delete row of Assigned Dashboard functionality","Verify delete row of Assigned Dashboard functionality",""
"passed","Fri Oct 28 04:19:19 UTC 2022","Fri Oct 28 04:19:25 UTC 2022","6313","","Sign In Scenarios","","Sign In Scenarios","Verify User should be able to navigate to the verification email page","Verify User should be able to navigate to the verification email page",""
"passed","Fri Oct 28 04:20:28 UTC 2022","Fri Oct 28 04:20:28 UTC 2022","263","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify error message under serial number, when user enter blank data","Verify error message under serial number, when user enter blank data",""
"passed","Fri Oct 28 04:06:10 UTC 2022","Fri Oct 28 04:06:10 UTC 2022","289","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify Error message should be displayed, when user enters blank data","Verify Error message should be displayed, when user enters blank data",""
"passed","Fri Oct 28 04:03:01 UTC 2022","Fri Oct 28 04:03:01 UTC 2022","321","","Verify Filters under list view","","Verify Filters under list view","Verify default time period dropdown should be displayed","Verify default time period dropdown should be displayed",""
"passed","Fri Oct 28 04:17:33 UTC 2022","Fri Oct 28 04:17:36 UTC 2022","2808","","List Shipments - View","","List Shipments - View","Verify shipment status Column","Verify shipment status Column",""
"passed","Fri Oct 28 04:16:12 UTC 2022","Fri Oct 28 04:16:15 UTC 2022","3294","","Split details","","Split details","Verify Add Note functionality in Details drop down","Verify Add Note functionality in Details drop down",""
"passed","Fri Oct 28 04:17:37 UTC 2022","Fri Oct 28 04:17:42 UTC 2022","4416","","List Shipments - View","","List Shipments - View","Verify no record should be displayed below the search field","Verify no record should be displayed below the search field",""
"passed","Fri Oct 28 04:07:44 UTC 2022","Fri Oct 28 04:07:48 UTC 2022","4507","","Locale Navigation","","Locale Navigation","Verify user is able to switch language from hamburger menu","Verify user is able to switch language from hamburger menu",""
"passed","Fri Oct 28 04:27:20 UTC 2022","Fri Oct 28 04:27:38 UTC 2022","17552","","Show Route","","Show Route","Verify replay traxx functionality on slow mode","Verify replay traxx functionality on slow mode",""
"passed","Fri Oct 28 04:27:38 UTC 2022","Fri Oct 28 04:27:41 UTC 2022","2589","","Show Route","","Show Route","Verify icon info is displayed","Verify icon info is displayed",""
"passed","Fri Oct 28 04:16:58 UTC 2022","Fri Oct 28 04:16:58 UTC 2022","558","","List Shipments - View","","List Shipments - View","Verify the Columns in the ""List View"" table","Verify the Columns in the ""List View"" table",""
"failed","Fri Oct 28 04:28:47 UTC 2022","Fri Oct 28 04:30:29 UTC 2022","102165","","Create Shipment Template Creation","","Create Shipment Template Creation","Create Shipment Template Creation Screen Actions","Create Shipment Template Creation Screen Actions",""
"passed","Fri Oct 28 04:21:30 UTC 2022","Fri Oct 28 04:21:30 UTC 2022","333","","Schedule Reports","","Schedule Reports","Verify Field validation message on click on schedule report button","Verify Field validation message on click on schedule report button",""
"passed","Fri Oct 28 04:27:42 UTC 2022","Fri Oct 28 04:27:43 UTC 2022","779","","Show Route","","Show Route","Verify hybrid view with tracker details is displayed","Verify hybrid view with tracker details is displayed",""
"skipped","Fri Oct 28 04:07:37 UTC 2022","Fri Oct 28 04:07:37 UTC 2022","0","","Locale Navigation","","Locale Navigation","Verify the cookie is ar when ""Arabic"" is clicked and Arabic tokens are displayed","Verify the cookie is ar when ""Arabic"" is clicked and Arabic tokens are displayed",""
"passed","Fri Oct 28 04:03:20 UTC 2022","Fri Oct 28 04:03:21 UTC 2022","558","","Verify Filters under list view","","Verify Filters under list view","Verify dropdown value [Carriers] should be able to populate the values based on the inputs","Verify dropdown value [Carriers] should be able to populate the values based on the inputs",""
"passed","Fri Oct 28 04:05:12 UTC 2022","Fri Oct 28 04:05:14 UTC 2022","2785","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New Stop With Air Fright Selection and Location Save With Same Location","Verify Add New Stop With Air Fright Selection and Location Save With Same Location",""
"passed","Fri Oct 28 04:19:16 UTC 2022","Fri Oct 28 04:19:16 UTC 2022","446","","Sign In Scenarios","","Sign In Scenarios","Verify sign in validation message should be displayed","Verify sign in validation message should be displayed",""
"failed","Fri Oct 28 04:20:05 UTC 2022","Fri Oct 28 04:20:05 UTC 2022","317","","Sign In And Customer Selection","","Sign In And Customer Selection","Verify customer selection should be updated in header","Verify customer selection should be updated in header",""
"passed","Fri Oct 28 04:02:58 UTC 2022","Fri Oct 28 04:02:59 UTC 2022","1612","","Verify Filters under list view","","Verify Filters under list view","Verify [Serial Number] functionality when user enter valid inputs 1","Verify [Serial Number] functionality when user enter valid inputs 1",""
"passed","Fri Oct 28 04:26:58 UTC 2022","Fri Oct 28 04:27:01 UTC 2022","3575","","Show Route","","Show Route","Verify error message is displayed, when user enters blank data and tabs out from start date field","Verify error message is displayed, when user enters blank data and tabs out from start date field",""
"passed","Fri Oct 28 04:25:32 UTC 2022","Fri Oct 28 04:25:32 UTC 2022","386","","Verify Route Deviation","","Verify Route Deviation","Verify Route Deviation Sub Menu present in Hamburger Menu","Verify Route Deviation Sub Menu present in Hamburger Menu",""
"passed","Fri Oct 28 04:20:36 UTC 2022","Fri Oct 28 04:20:41 UTC 2022","5497","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify updation of template of tracker","Verify updation of template of tracker",""
"failed","Fri Oct 28 04:15:10 UTC 2022","Fri Oct 28 04:15:17 UTC 2022","6993","","Historical - Additional Filters","","Historical - Additional Filters","Verify [Origin] shipment tracker should be displayed on list view based on the filter inputs","Verify [Origin] shipment tracker should be displayed on list view based on the filter inputs",""
"passed","Fri Oct 28 04:19:25 UTC 2022","Fri Oct 28 04:19:25 UTC 2022","283","","Sign In Scenarios","","Sign In Scenarios","Verify forgot password Error message is displayed, on invalid data","Verify forgot password Error message is displayed, on invalid data",""
"passed","Fri Oct 28 04:16:09 UTC 2022","Fri Oct 28 04:16:09 UTC 2022","245","","Split details","","Split details","Verify ST progress status details Dropdown should be opened with list of options","Verify ST progress status details Dropdown should be opened with list of options",""
"passed","Fri Oct 28 04:26:17 UTC 2022","Fri Oct 28 04:26:18 UTC 2022","288","","Map View - Scenarios","","Map View - Scenarios","Validate current location is displayed, when user clicks on View Current Location","Validate current location is displayed, when user clicks on View Current Location",""
"passed","Fri Oct 28 04:19:18 UTC 2022","Fri Oct 28 04:19:19 UTC 2022","298","","Sign In Scenarios","","Sign In Scenarios","Verify Terms and condition pdf should be  loaded in new browser tab","Verify Terms and condition pdf should be  loaded in new browser tab",""
"passed","Fri Oct 28 04:26:57 UTC 2022","Fri Oct 28 04:26:57 UTC 2022","424","","Show Route","","Show Route","Verify Temperature Alert is displayed, when user uncheck the ""Display Alerts"" checkbox","Verify Temperature Alert is displayed, when user uncheck the ""Display Alerts"" checkbox",""
"passed","Fri Oct 28 04:19:16 UTC 2022","Fri Oct 28 04:19:17 UTC 2022","625","","Sign In Scenarios","","Sign In Scenarios","Verify sign in validation message with invalid username and InValidpassword","Verify sign in validation message with invalid username and InValidpassword",""
"passed","Fri Oct 28 04:04:37 UTC 2022","Fri Oct 28 04:04:42 UTC 2022","4681","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Create New Sensor Range functionality for CO2","Verify Create New Sensor Range functionality for CO2",""
"passed","Fri Oct 28 04:28:31 UTC 2022","Fri Oct 28 04:28:33 UTC 2022","2355","","Scoreboards","","Scoreboards","Verify Selected dashboard should be populated on the dropdown","Verify Selected dashboard should be populated on the dropdown",""
"passed","Fri Oct 28 04:04:11 UTC 2022","Fri Oct 28 04:04:13 UTC 2022","2306","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify No Temperature information checkbox Functionality","Verify No Temperature information checkbox Functionality",""
"passed","Fri Oct 28 04:08:27 UTC 2022","Fri Oct 28 04:10:48 UTC 2022","141310","","Live Chat - UnAuthorized","","Live Chat - UnAuthorized","Verify unauthorized Live chatbutton is clicked and Chat window opens in new window and review the page title","Verify unauthorized Live chatbutton is clicked and Chat window opens in new window and review the page title",""
"passed","Fri Oct 28 04:16:09 UTC 2022","Fri Oct 28 04:16:10 UTC 2022","1125","","Split details","","Split details","Verify Details dropdown options for tracker with Completed status for MT tracker","Verify Details dropdown options for tracker with Completed status for MT tracker",""
"passed","Fri Oct 28 04:03:06 UTC 2022","Fri Oct 28 04:03:07 UTC 2022","1696","","Verify Filters under list view","","Verify Filters under list view","Verify clear filter functionality","Verify clear filter functionality",""
"passed","Fri Oct 28 04:26:52 UTC 2022","Fri Oct 28 04:26:53 UTC 2022","288","","Show Route","","Show Route","Verify ""End Time"" hours is prepopulated based on the shipment details of the tracker","Verify ""End Time"" hours is prepopulated based on the shipment details of the tracker",""
"passed","Fri Oct 28 04:07:16 UTC 2022","Fri Oct 28 04:07:21 UTC 2022","5141","","Locale Navigation","","Locale Navigation","Verify the cookie is ru when ""Russian"" is clicked and Russian tokens are displayed","Verify the cookie is ru when ""Russian"" is clicked and Russian tokens are displayed",""
"passed","Fri Oct 28 04:04:33 UTC 2022","Fri Oct 28 04:04:37 UTC 2022","3771","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Create New Sensor Range functionality for Co2","Verify Create New Sensor Range functionality for Co2",""
"passed","Fri Oct 28 04:26:08 UTC 2022","Fri Oct 28 04:26:09 UTC 2022","309","","Map View - Scenarios","","Map View - Scenarios","Verify road type is selected and defaulted to Map View","Verify road type is selected and defaulted to Map View",""
"passed","Fri Oct 28 04:24:45 UTC 2022","Fri Oct 28 04:25:13 UTC 2022","28130","","Schedule Reports - Table","","Schedule Reports - Table","Verify ""In progress Shipment"" Report template","Verify ""In progress Shipment"" Report template",""
"passed","Fri Oct 28 04:25:33 UTC 2022","Fri Oct 28 04:25:33 UTC 2022","428","","Verify Route Deviation","","Verify Route Deviation","Verify Route Deviation Screen","Verify Route Deviation Screen",""
"passed","Fri Oct 28 04:25:34 UTC 2022","Fri Oct 28 04:25:45 UTC 2022","11283","","Verify Route Deviation","","Verify Route Deviation","Verify route deviation functionality","Verify route deviation functionality",""
"passed","Fri Oct 28 04:26:10 UTC 2022","Fri Oct 28 04:26:13 UTC 2022","3529","","Map View - Scenarios","","Map View - Scenarios","Verify ""Refresh"" Button is enabled, when any changes in map","Verify ""Refresh"" Button is enabled, when any changes in map",""
"passed","Fri Oct 28 04:23:20 UTC 2022","Fri Oct 28 04:23:50 UTC 2022","29547","","Schedule Reports - Table","","Schedule Reports - Table","Verify ""Alert Status"" Report template","Verify ""Alert Status"" Report template",""
"passed","Fri Oct 28 04:26:55 UTC 2022","Fri Oct 28 04:26:56 UTC 2022","288","","Show Route","","Show Route","Verify Temperature Alert should be removed is displayed, when user uncheck the ""Display Alerts"" checkbox","Verify Temperature Alert should be removed is displayed, when user uncheck the ""Display Alerts"" checkbox",""
"passed","Fri Oct 28 04:26:53 UTC 2022","Fri Oct 28 04:26:53 UTC 2022","441","","Show Route","","Show Route","Verify ""start Time"" minutes is prepopulated based on the shipment details of the tracker","Verify ""start Time"" minutes is prepopulated based on the shipment details of the tracker",""
"passed","Fri Oct 28 04:20:32 UTC 2022","Fri Oct 28 04:20:32 UTC 2022","259","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify reset functionality","Verify reset functionality",""
"passed","Fri Oct 28 04:11:10 UTC 2022","Fri Oct 28 04:11:13 UTC 2022","3159","","Live Chat - Authorized","","Live Chat - Authorized","Verify Live Chat button is present, enabled and displayed","Verify Live Chat button is present, enabled and displayed",""
"passed","Fri Oct 28 04:03:12 UTC 2022","Fri Oct 28 04:03:13 UTC 2022","868","","Verify Filters under list view","","Verify Filters under list view","Verify and click on hyperlink containing text with historical to view tracker more than 90 days and no data available","Verify and click on hyperlink containing text with historical to view tracker more than 90 days and no data available",""
"failed","Fri Oct 28 04:13:35 UTC 2022","Fri Oct 28 04:13:35 UTC 2022","142","","Historical Shipments","","Historical Shipments","Verify pagination for tracker with Activated not Assigned status for toatl page per book","Verify pagination for tracker with Activated not Assigned status for toatl page per book",""
"passed","Fri Oct 28 04:27:09 UTC 2022","Fri Oct 28 04:27:09 UTC 2022","480","","Show Route","","Show Route","Verify stop button is disabled by default","Verify stop button is disabled by default",""
"passed","Fri Oct 28 04:26:09 UTC 2022","Fri Oct 28 04:26:09 UTC 2022","370","","Map View - Scenarios","","Map View - Scenarios","Verify ""Zoom out"" Button is enabled by default","Verify ""Zoom out"" Button is enabled by default",""
"passed","Fri Oct 28 04:22:20 UTC 2022","Fri Oct 28 04:22:24 UTC 2022","3260","","Schedule Reports","","Schedule Reports","Verify after refresh the delted row is hidden","Verify after refresh the delted row is hidden",""
"passed","Fri Oct 28 04:18:15 UTC 2022","Fri Oct 28 04:18:21 UTC 2022","6569","","List Shipments - Filters","","List Shipments - Filters","Verify temperature filter column","Verify temperature filter column",""
"passed","Fri Oct 28 04:16:06 UTC 2022","Fri Oct 28 04:16:06 UTC 2022","448","","Split details","","Split details","Verify Details dropdown options for tracker with Activated not Assigned status for ST tracker","Verify Details dropdown options for tracker with Activated not Assigned status for ST tracker",""
"passed","Fri Oct 28 04:26:18 UTC 2022","Fri Oct 28 04:26:19 UTC 2022","205","","Map View - Scenarios","","Map View - Scenarios","Validate clustered icon is displayed","Validate clustered icon is displayed",""
"passed","Fri Oct 28 04:03:17 UTC 2022","Fri Oct 28 04:03:19 UTC 2022","2564","","Verify Filters under list view","","Verify Filters under list view","Verify shipment tracker should be displayed on list view based on the filter inputs under [Origins]","Verify shipment tracker should be displayed on list view based on the filter inputs under [Origins]",""
"passed","Fri Oct 28 04:04:01 UTC 2022","Fri Oct 28 04:04:09 UTC 2022","8100","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify create new location fields for origin disabled and error message is displayed","Verify create new location fields for origin disabled and error message is displayed",""
"passed","Fri Oct 28 04:28:06 UTC 2022","Fri Oct 28 04:28:06 UTC 2022","147","","Manage Customer Dashboard","","Manage Customer Dashboard","Verify Customer dashboard setting title header should be displayed","Verify Customer dashboard setting title header should be displayed",""
"passed","Fri Oct 28 04:18:48 UTC 2022","Fri Oct 28 04:18:52 UTC 2022","4372","","Track Your Shipment - Unauthorized User","","Track Your Shipment - Unauthorized User","Verify validation message should be displayed, when user enters invalid data","Verify validation message should be displayed, when user enters invalid data",""
"passed","Fri Oct 28 04:04:25 UTC 2022","Fri Oct 28 04:04:25 UTC 2022","349","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify humidity field is displayed, when user selects mulitiple tracker","Verify humidity field is displayed, when user selects mulitiple tracker",""
