"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Oct 10 15:50:31 UTC 2022","Mon Oct 10 15:50:31 UTC 2022","289","","Timeline","","Timeline","Click on View current location","Click on View current location",""
"failed","Mon Oct 10 16:32:17 UTC 2022","Mon Oct 10 16:32:17 UTC 2022","246","","Timeline","","Timeline","Click on Destination","Click on Destination",""
"failed","Mon Oct 10 16:32:56 UTC 2022","Mon Oct 10 16:33:03 UTC 2022","6250","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  ‘Tab pdf download","Verify shipment details Sensor chart  ‘Tab pdf download",""
"failed","Mon Oct 10 16:32:15 UTC 2022","Mon Oct 10 16:32:16 UTC 2022","1448","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Multi trip tracker with atleast one completed trip","Verify shipment details ‘Timeline’ Tab for Multi trip tracker with atleast one completed trip",""
"failed","Mon Oct 10 16:42:31 UTC 2022","Mon Oct 10 16:43:24 UTC 2022","53361","","Create Shipment Template Creation","","Create Shipment Template Creation","Create Shipment Template Creation Screen Actions","Create Shipment Template Creation Screen Actions",""
"passed","Mon Oct 10 16:39:19 UTC 2022","Mon Oct 10 16:39:54 UTC 2022","34581","","Shipment Details Distance to","","Shipment Details Distance to","Shipment Details Distance to","Shipment Details Distance to",""
"passed","Mon Oct 10 16:36:08 UTC 2022","Mon Oct 10 16:37:40 UTC 2022","91763","","Resume Suspend Alerts","","Resume Suspend Alerts","Resume Suspend Alerts Screen Actions","Resume Suspend Alerts Screen Actions",""
"passed","Mon Oct 10 16:34:42 UTC 2022","Mon Oct 10 16:34:47 UTC 2022","5775","","Alerts Summary","","Alerts Summary","Verify ‘Date pickers’  inside Alerts Summary tab under Shipment details","Verify ‘Date pickers’  inside Alerts Summary tab under Shipment details",""
"failed","Mon Oct 10 16:34:05 UTC 2022","Mon Oct 10 16:34:12 UTC 2022","6345","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’",""
"failed","Mon Oct 10 15:50:30 UTC 2022","Mon Oct 10 15:50:31 UTC 2022","616","","Timeline","","Timeline","Verify shipment details ""Timeline"" Tab with Completed Status","Verify shipment details ""Timeline"" Tab with Completed Status",""
"failed","Mon Oct 10 16:33:34 UTC 2022","Mon Oct 10 16:33:40 UTC 2022","6373","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipments drop down functionality","Verify Shipments drop down functionality",""
"failed","Mon Oct 10 16:32:44 UTC 2022","Mon Oct 10 16:32:50 UTC 2022","6337","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker",""
"failed","Mon Oct 10 16:43:46 UTC 2022","Mon Oct 10 16:44:11 UTC 2022","24787","","Create shipment","","Create shipment","Create Shipment Screen Actions","Create Shipment Screen Actions",""
"failed","Mon Oct 10 16:40:44 UTC 2022","Mon Oct 10 16:41:02 UTC 2022","17667","","Set Sensor shipment","","Set Sensor shipment","Set_Sensor From Details Screen","Set_Sensor From Details Screen",""
"failed","Mon Oct 10 16:33:46 UTC 2022","Mon Oct 10 16:33:53 UTC 2022","6277","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details",""
"failed","Mon Oct 10 15:50:31 UTC 2022","Mon Oct 10 15:50:32 UTC 2022","1328","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with pending status","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with pending status",""
"failed","Mon Oct 10 16:33:09 UTC 2022","Mon Oct 10 16:33:15 UTC 2022","6246","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab Email download","Verify shipment details Sensor chart  Tab Email download",""
"passed","Mon Oct 10 16:34:47 UTC 2022","Mon Oct 10 16:34:53 UTC 2022","5968","","Alerts Summary","","Alerts Summary","Verify Records counts for Alerts Summary tab under Shipment details  when unchecked one of the checkbox","Verify Records counts for Alerts Summary tab under Shipment details  when unchecked one of the checkbox",""
"failed","Mon Oct 10 16:33:21 UTC 2022","Mon Oct 10 16:33:28 UTC 2022","6230","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Set Manually Sensor chart Min/Max chart values hyperlink functionality ","Verify Set Manually Sensor chart Min/Max chart values hyperlink functionality ",""
"failed","Mon Oct 10 15:50:28 UTC 2022","Mon Oct 10 15:50:30 UTC 2022","1343","","Shipment Details - Left Pane","","Shipment Details - Left Pane","Verify 'List View Details' screen","Verify 'List View Details' screen",""
"failed","Mon Oct 10 16:41:43 UTC 2022","Mon Oct 10 16:42:21 UTC 2022","37681","","Close shipment","","Close shipment","Deleted tracker Close Shipment Screen","Deleted tracker Close Shipment Screen",""
"failed","Mon Oct 10 16:32:16 UTC 2022","Mon Oct 10 16:32:17 UTC 2022","405","","Timeline","","Timeline","Click on Origin","Click on Origin",""
"failed","Mon Oct 10 16:41:19 UTC 2022","Mon Oct 10 16:41:22 UTC 2022","3272","","Packsense shipment","","Packsense shipment","Packsense Screen","Packsense Screen",""
"failed","Mon Oct 10 16:42:24 UTC 2022","Mon Oct 10 16:42:31 UTC 2022","6607","","Email Sensor chart Verification","","Email Sensor chart Verification","Email Sensor chart Verification","Email Sensor chart Verification",""
"failed","Mon Oct 10 16:32:50 UTC 2022","Mon Oct 10 16:32:56 UTC 2022","6283","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph",""
"failed","Mon Oct 10 15:50:33 UTC 2022","Mon Oct 10 15:50:34 UTC 2022","1344","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with not assigned  status","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with not assigned  status",""
"failed","Mon Oct 10 16:33:15 UTC 2022","Mon Oct 10 16:33:21 UTC 2022","6238","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipment details Sensor chart Min/Max chart values hyperlink functionality","Verify Shipment details Sensor chart Min/Max chart values hyperlink functionality",""
"failed","Mon Oct 10 15:50:34 UTC 2022","Mon Oct 10 16:32:14 UTC 2022","2500136","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip tracker with In progress status","Verify shipment details ‘Timeline’ Tab for Single trip tracker with In progress status",""
"failed","Mon Oct 10 16:38:03 UTC 2022","Mon Oct 10 16:38:19 UTC 2022","16325","","Delete shipment","","Delete shipment","Delete Shipment Screen","Delete Shipment Screen",""
"passed","Mon Oct 10 16:34:41 UTC 2022","Mon Oct 10 16:34:42 UTC 2022","373","","Alerts Summary","","Alerts Summary","Verify Records counts for Alerts Summary tab under Shipment details","Verify Records counts for Alerts Summary tab under Shipment details",""
"passed","Mon Oct 10 16:34:53 UTC 2022","Mon Oct 10 16:35:44 UTC 2022","50637","","Alerts Summary","","Alerts Summary","Verify No data available when all the checkboxes are unchecked","Verify No data available when all the checkboxes are unchecked",""
"failed","Mon Oct 10 16:38:40 UTC 2022","Mon Oct 10 16:38:58 UTC 2022","17949","","Close shipment","","Close shipment","Close Shipment Screen","Close Shipment Screen",""
"failed","Mon Oct 10 16:33:59 UTC 2022","Mon Oct 10 16:34:05 UTC 2022","6262","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify MT Shipment  details for Temperature Sensor checkbox functionality with chart’","Verify MT Shipment  details for Temperature Sensor checkbox functionality with chart’",""
"passed","Mon Oct 10 16:34:38 UTC 2022","Mon Oct 10 16:34:41 UTC 2022","3545","","Alerts Summary","","Alerts Summary","Verify ‘Alerts Summary' tab in shipment details and verify column headers","Verify ‘Alerts Summary' tab in shipment details and verify column headers",""
"failed","Mon Oct 10 16:33:40 UTC 2022","Mon Oct 10 16:33:46 UTC 2022","6309","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify the label colors displayed on the chart","Verify the label colors displayed on the chart",""
"failed","Mon Oct 10 16:40:17 UTC 2022","Mon Oct 10 16:40:20 UTC 2022","2841","","alerts summary","","alerts summary","Alerts Summary Screen","Alerts Summary Screen",""
"failed","Mon Oct 10 16:32:16 UTC 2022","Mon Oct 10 16:32:16 UTC 2022","226","","Timeline","","Timeline","Click on Shipments dropdown","Click on Shipments dropdown",""
"skipped","Mon Oct 10 15:50:30 UTC 2022","Mon Oct 10 15:50:30 UTC 2022","8","","Shipment Details - Left Pane","","Shipment Details - Left Pane","Close shipment details screen","Close shipment details screen",""
"failed","Mon Oct 10 16:33:53 UTC 2022","Mon Oct 10 16:33:59 UTC 2022","6362","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify alert icons text message on the chart","Verify alert icons text message on the chart",""
"failed","Mon Oct 10 16:33:28 UTC 2022","Mon Oct 10 16:33:34 UTC 2022","6252","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Temperature Sensor checkbox functionality","Verify Temperature Sensor checkbox functionality",""
"failed","Mon Oct 10 16:33:03 UTC 2022","Mon Oct 10 16:33:09 UTC 2022","6251","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab Excel download","Verify shipment details Sensor chart  Tab Excel download",""
"failed","Mon Oct 10 16:32:17 UTC 2022","Mon Oct 10 16:32:17 UTC 2022","349","","Timeline","","Timeline","Shipment details pop up window should be closed","Shipment details pop up window should be closed",""
