"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 20 04:28:10 UTC 2022","Thu Oct 20 04:28:11 UTC 2022","636","","Show Route","","Show Route","Verify Map view icon label","Verify Map view icon label",""
"passed","Thu Oct 20 04:04:00 UTC 2022","Thu Oct 20 04:04:00 UTC 2022","661","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New temperature sensor Range label and fields","Verify Add New temperature sensor Range label and fields",""
"passed","Thu Oct 20 04:27:31 UTC 2022","Thu Oct 20 04:27:32 UTC 2022","511","","Show Route","","Show Route","Verify end date error message is displayed","Verify end date error message is displayed",""
"passed","Thu Oct 20 04:22:36 UTC 2022","Thu Oct 20 04:22:41 UTC 2022","4341","","Schedule Reports","","Schedule Reports","Verify ""Email Report""  template","Verify ""Email Report""  template",""
"passed","Thu Oct 20 04:20:59 UTC 2022","Thu Oct 20 04:21:04 UTC 2022","5570","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify updation of template of tracker","Verify updation of template of tracker",""
"passed","Thu Oct 20 04:28:38 UTC 2022","Thu Oct 20 04:28:39 UTC 2022","469","","Manage Customer Dashboard","","Manage Customer Dashboard","Verify Assign Dashboard visibilty criteria","Verify Assign Dashboard visibilty criteria",""
"passed","Thu Oct 20 04:26:02 UTC 2022","Thu Oct 20 04:26:02 UTC 2022","255","","Verify Route Deviation","","Verify Route Deviation","Verify Actual To Time tool tip eror message","Verify Actual To Time tool tip eror message",""
"passed","Thu Oct 20 04:06:10 UTC 2022","Thu Oct 20 04:06:11 UTC 2022","595","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify default Temperature is displayed","Verify default Temperature is displayed",""
"passed","Thu Oct 20 04:18:11 UTC 2022","Thu Oct 20 04:18:14 UTC 2022","2420","","List Shipments - View","","List Shipments - View","Verify ascending Sorting order icon, on clicking of column headers","Verify ascending Sorting order icon, on clicking of column headers",""
"passed","Thu Oct 20 04:14:01 UTC 2022","Thu Oct 20 04:14:01 UTC 2022","119","","Historical Shipments","","Historical Shipments","Verify Details dropdown options for tracker with Activated not Assigned status for ST tracker","Verify Details dropdown options for tracker with Activated not Assigned status for ST tracker",""
"failed","Thu Oct 20 04:29:00 UTC 2022","Thu Oct 20 04:29:00 UTC 2022","143","","Scoreboards","","Scoreboards","Verify ""Integration ID Required"" Error message should be displayed","Verify ""Integration ID Required"" Error message should be displayed",""
"passed","Thu Oct 20 04:20:55 UTC 2022","Thu Oct 20 04:20:59 UTC 2022","3364","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify shipment tracker page","Verify shipment tracker page",""
"passed","Thu Oct 20 04:03:48 UTC 2022","Thu Oct 20 04:03:49 UTC 2022","824","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify create new location fields for destination disabled and error message is displayed","Verify create new location fields for destination disabled and error message is displayed",""
"passed","Thu Oct 20 04:27:23 UTC 2022","Thu Oct 20 04:27:23 UTC 2022","306","","Show Route","","Show Route","Verify ""End Time"" minutes is prepopulated based on the shipment details of the tracker","Verify ""End Time"" minutes is prepopulated based on the shipment details of the tracker",""
"passed","Thu Oct 20 04:04:43 UTC 2022","Thu Oct 20 04:04:50 UTC 2022","7049","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Edit Functionality After Stop Addition","Verify Edit Functionality After Stop Addition",""
"passed","Thu Oct 20 04:18:43 UTC 2022","Thu Oct 20 04:18:47 UTC 2022","3871","","List Shipments - Filters","","List Shipments - Filters","Verify origin filter column","Verify origin filter column",""
"passed","Thu Oct 20 04:19:47 UTC 2022","Thu Oct 20 04:19:48 UTC 2022","429","","Sign In Scenarios","","Sign In Scenarios","Verify forgot password Error message is displayed, on invalid data","Verify forgot password Error message is displayed, on invalid data",""
"failed","Thu Oct 20 04:20:31 UTC 2022","Thu Oct 20 04:20:31 UTC 2022","322","","Sign In And Customer Selection","","Sign In And Customer Selection","Verify [Confirm Password] error message under change password when password donot match","Verify [Confirm Password] error message under change password when password donot match",""
"failed","Thu Oct 20 04:26:44 UTC 2022","Thu Oct 20 04:26:48 UTC 2022","3770","","Map View - Scenarios","","Map View - Scenarios","Validate Serial number tracking","Validate Serial number tracking",""
"failed","Thu Oct 20 04:28:59 UTC 2022","Thu Oct 20 04:29:00 UTC 2022","194","","Scoreboards","","Scoreboards","Verify Selected dashboard should be populated on the dropdown","Verify Selected dashboard should be populated on the dropdown",""
"passed","Thu Oct 20 04:17:35 UTC 2022","Thu Oct 20 04:17:37 UTC 2022","2637","","List Shipments - View","","List Shipments - View","Verify Shipment Name Column","Verify Shipment Name Column",""
"failed","Thu Oct 20 04:17:37 UTC 2022","Thu Oct 20 04:17:40 UTC 2022","2604","","List Shipments - View","","List Shipments - View","Verify Serial number Column","Verify Serial number Column",""
"passed","Thu Oct 20 04:02:41 UTC 2022","Thu Oct 20 04:02:42 UTC 2022","523","","Verify Filters under list view","","Verify Filters under list view","Verify time period dropdown check","Verify time period dropdown check",""
"passed","Thu Oct 20 04:21:56 UTC 2022","Thu Oct 20 04:21:57 UTC 2022","517","","Schedule Reports","","Schedule Reports","Verify Field validation message on click on schedule report button","Verify Field validation message on click on schedule report button",""
"failed","Thu Oct 20 04:29:01 UTC 2022","Thu Oct 20 04:29:01 UTC 2022","186","","Scoreboards","","Scoreboards","Verify List should be displayed based on the inputs","Verify List should be displayed based on the inputs",""
"passed","Thu Oct 20 04:04:55 UTC 2022","Thu Oct 20 04:04:58 UTC 2022","2992","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New Stop With Air Fright Selection and Location Save With Same Location","Verify Add New Stop With Air Fright Selection and Location Save With Same Location",""
"passed","Thu Oct 20 04:06:51 UTC 2022","Thu Oct 20 04:06:57 UTC 2022","5694","","Locale Navigation","","Locale Navigation","Verify the cookie is tr when ""Turkish"" is clicked and Turkish tokens are displayed","Verify the cookie is tr when ""Turkish"" is clicked and Turkish tokens are displayed",""
"passed","Thu Oct 20 04:04:23 UTC 2022","Thu Oct 20 04:04:25 UTC 2022","1638","","Validate Create Shipment Page","","Validate Create Shipment Page","Validate CO2 dropdown list is displayed","Validate CO2 dropdown list is displayed",""
"passed","Thu Oct 20 04:20:51 UTC 2022","Thu Oct 20 04:20:51 UTC 2022","89","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify serial number page is displayed","Verify serial number page is displayed",""
"passed","Thu Oct 20 04:10:58 UTC 2022","Thu Oct 20 04:13:19 UTC 2022","141321","","Live Chat - Authorized","","Live Chat - Authorized","Verify Live chatbutton is clicked and Chat window opens in new window and review the page title","Verify Live chatbutton is clicked and Chat window opens in new window and review the page title",""
"failed","Thu Oct 20 04:20:28 UTC 2022","Thu Oct 20 04:20:28 UTC 2022","340","","Sign In And Customer Selection","","Sign In And Customer Selection","Verify customer selection should be updated in header","Verify customer selection should be updated in header",""
"passed","Thu Oct 20 04:05:09 UTC 2022","Thu Oct 20 04:05:09 UTC 2022","376","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify shipment template dropdown value is displayed","Verify shipment template dropdown value is displayed",""
"passed","Thu Oct 20 04:22:18 UTC 2022","Thu Oct 20 04:22:22 UTC 2022","4314","","Schedule Reports","","Schedule Reports","Verify the common report template for most of the report types","Verify the common report template for most of the report types",""
"passed","Thu Oct 20 04:27:22 UTC 2022","Thu Oct 20 04:27:22 UTC 2022","301","","Show Route","","Show Route","Verify ""End Time"" hours is prepopulated based on the shipment details of the tracker","Verify ""End Time"" hours is prepopulated based on the shipment details of the tracker",""
"passed","Thu Oct 20 04:26:00 UTC 2022","Thu Oct 20 04:26:01 UTC 2022","449","","Verify Route Deviation","","Verify Route Deviation","Verify Route Deviation Sub Menu present in Hamburger Menu","Verify Route Deviation Sub Menu present in Hamburger Menu",""
"passed","Thu Oct 20 04:15:33 UTC 2022","Thu Oct 20 04:15:36 UTC 2022","2813","","Historical - Additional Filters","","Historical - Additional Filters","Verify Exceptions column content should be displayed","Verify Exceptions column content should be displayed",""
"passed","Thu Oct 20 04:16:54 UTC 2022","Thu Oct 20 04:16:56 UTC 2022","1996","","Split details","","Split details","Verify sensor ranges popup page is displayed","Verify sensor ranges popup page is displayed",""
"passed","Thu Oct 20 04:18:14 UTC 2022","Thu Oct 20 04:18:16 UTC 2022","2422","","List Shipments - View","","List Shipments - View","Verify desending Sorting order icon, on clicking of column headers","Verify desending Sorting order icon, on clicking of column headers",""
"failed","Thu Oct 20 04:27:32 UTC 2022","Thu Oct 20 04:27:34 UTC 2022","2842","","Show Route","","Show Route","Verify end date validation message, when user enters start date greater than end date","Verify end date validation message, when user enters start date greater than end date",""
