"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 04 03:17:13 UTC 2023","Wed Jan 04 03:17:15 UTC 2023","1498","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with pending status","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with pending status",""
"passed","Wed Jan 04 03:11:18 UTC 2023","Wed Jan 04 03:11:29 UTC 2023","10799","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Probe DropDown Shows Error Message","Verify Probe DropDown Shows Error Message",""
"passed","Wed Jan 04 03:15:27 UTC 2023","Wed Jan 04 03:15:36 UTC 2023","8251","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Shipment Created Successfully","Verify Shipment Created Successfully",""
"failed","Wed Jan 04 03:12:54 UTC 2023","Wed Jan 04 03:13:00 UTC 2023","6311","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipments drop down functionality","Verify Shipments drop down functionality",""
"failed","Wed Jan 04 03:09:13 UTC 2023","Wed Jan 04 03:09:13 UTC 2023","127","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Newly Created Shipment pull functionality in list view and Delete It","Verify Newly Created Shipment pull functionality in list view and Delete It",""
"passed","Wed Jan 04 03:05:25 UTC 2023","Wed Jan 04 03:05:31 UTC 2023","6189","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment With Add Location","Verify Add New Stop For Edit Shipment With Add Location",""
"failed","Wed Jan 04 03:09:09 UTC 2023","Wed Jan 04 03:09:11 UTC 2023","1223","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Button on header and click","Verify Create Shipment Button on header and click",""
"failed","Wed Jan 04 03:08:08 UTC 2023","Wed Jan 04 03:08:08 UTC 2023","153","","Verify Push Functionality","","Verify Push Functionality","Verify Change Customer Function to ""Dev Primary DB""For Delete Push Trip","Verify Change Customer Function to ""Dev Primary DB""For Delete Push Trip",""
"failed","Wed Jan 04 03:10:18 UTC 2023","Wed Jan 04 03:10:19 UTC 2023","1407","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Not Assigned","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Not Assigned",""
"passed","Wed Jan 04 03:10:55 UTC 2023","Wed Jan 04 03:11:10 UTC 2023","14274","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Humidity DropDown Shows Error Message","Verify Humidity DropDown Shows Error Message",""
"passed","Wed Jan 04 03:17:11 UTC 2023","Wed Jan 04 03:17:13 UTC 2023","2281","","Timeline","","Timeline","Click on View current location","Click on View current location",""
"failed","Wed Jan 04 03:08:08 UTC 2023","Wed Jan 04 03:08:09 UTC 2023","237","","Verify Push Functionality","","Verify Push Functionality","Verify Newly Created Shipment push functionality in list view and Delete It","Verify Newly Created Shipment push functionality in list view and Delete It",""
"failed","Wed Jan 04 03:13:06 UTC 2023","Wed Jan 04 03:13:13 UTC 2023","6255","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details",""
"passed","Wed Jan 04 03:14:49 UTC 2023","Wed Jan 04 03:14:49 UTC 2023","202","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify and click on submit button verify validation messages","Verify and click on submit button verify validation messages",""
"failed","Wed Jan 04 03:09:13 UTC 2023","Wed Jan 04 03:09:13 UTC 2023","173","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify shipment template checkbox In Create Shipment Form on secondary DB","Verify shipment template checkbox In Create Shipment Form on secondary DB",""
"failed","Wed Jan 04 03:58:57 UTC 2023","Wed Jan 04 03:58:57 UTC 2023","258","","Timeline","","Timeline","Verify Shipment details close sensor chart pop up","Verify Shipment details close sensor chart pop up",""
"passed","Wed Jan 04 03:08:29 UTC 2023","Wed Jan 04 03:08:35 UTC 2023","5681","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify ""Primary DB""Create Shipment Button on header and click","Verify ""Primary DB""Create Shipment Button on header and click",""
"failed","Wed Jan 04 03:10:13 UTC 2023","Wed Jan 04 03:10:14 UTC 2023","898","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Another Shipment Associated With The Same Tracker Using Shipments Dropdown_Completed Status Shipments For Multi Trip Tracker","Verify shipment details ‘Timeline’ Tab with Another Shipment Associated With The Same Tracker Using Shipments Dropdown_Completed Status Shipments For Multi Trip Tracker",""
"passed","Wed Jan 04 03:06:18 UTC 2023","Wed Jan 04 03:06:25 UTC 2023","6541","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Mandated Training Menu","Verify Mandated Training Menu",""
"failed","Wed Jan 04 03:12:10 UTC 2023","Wed Jan 04 03:12:16 UTC 2023","6250","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph",""
"failed","Wed Jan 04 03:58:58 UTC 2023","Wed Jan 04 03:58:59 UTC 2023","252","","Timeline","","Timeline","Click on Shipments dropdown","Click on Shipments dropdown",""
"passed","Wed Jan 04 03:08:35 UTC 2023","Wed Jan 04 03:09:04 UTC 2023","29572","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Select Customer In Share With Drop Down under ""Primary DB""","Verify Select Customer In Share With Drop Down under ""Primary DB""",""
