"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 04 04:38:29 UTC 2022","Fri Nov 04 04:38:34 UTC 2022","4561","","Scoreboards","","Scoreboards","Verify Manage Edit Functionality","Verify Manage Edit Functionality",""
"failed","Fri Nov 04 04:37:38 UTC 2022","Fri Nov 04 04:37:38 UTC 2022","221","","Show Route","","Show Route","Verify hybrid view with tracker details is displayed","Verify hybrid view with tracker details is displayed",""
"passed","Fri Nov 04 04:08:57 UTC 2022","Fri Nov 04 04:09:10 UTC 2022","13096","","Management","","Management"," Verify Delete Button Function "," Verify Delete Button Function ",""
"passed","Fri Nov 04 04:03:56 UTC 2022","Fri Nov 04 04:03:57 UTC 2022","1425","","Verify Filters under list view","","Verify Filters under list view","Verify hyperlink grid is displayed","Verify hyperlink grid is displayed",""
"passed","Fri Nov 04 04:04:02 UTC 2022","Fri Nov 04 04:04:03 UTC 2022","814","","Verify Filters under list view","","Verify Filters under list view","Verify dropdown value [Destinations] should be able to populate the values based on the inputs","Verify dropdown value [Destinations] should be able to populate the values based on the inputs",""
"passed","Fri Nov 04 04:10:50 UTC 2022","Fri Nov 04 04:10:52 UTC 2022","2319","","Management","","Management","Verify Create New Sensor Range functionality for Probe Temp on shipment template screen","Verify Create New Sensor Range functionality for Probe Temp on shipment template screen",""
"passed","Fri Nov 04 04:17:59 UTC 2022","Fri Nov 04 04:18:04 UTC 2022","4842","","Locale Navigation","","Locale Navigation","Verify the cookie is ""IT"" when ""Italian"" is clicked and Italian tokens are displayed","Verify the cookie is ""IT"" when ""Italian"" is clicked and Italian tokens are displayed",""
"passed","Fri Nov 04 04:04:04 UTC 2022","Fri Nov 04 04:04:07 UTC 2022","3229","","Verify Filters under list view","","Verify Filters under list view","Verify apply button functionality","Verify apply button functionality",""
"passed","Fri Nov 04 04:09:22 UTC 2022","Fri Nov 04 04:09:24 UTC 2022","1517","","Management","","Management","Verify Cancel Button To Be Clicked","Verify Cancel Button To Be Clicked",""
"passed","Fri Nov 04 04:36:54 UTC 2022","Fri Nov 04 04:36:54 UTC 2022","289","","Map View - Scenarios","","Map View - Scenarios","Validate clustered icon is displayed","Validate clustered icon is displayed",""
"passed","Fri Nov 04 04:03:50 UTC 2022","Fri Nov 04 04:03:51 UTC 2022","1374","","Verify Filters under list view","","Verify Filters under list view","Verify clear filter functionality","Verify clear filter functionality",""
"passed","Fri Nov 04 04:30:07 UTC 2022","Fri Nov 04 04:30:07 UTC 2022","155","","Sign In Scenarios","","Sign In Scenarios","Verify [Password] field should be displayed and editable","Verify [Password] field should be displayed and editable",""
"passed","Fri Nov 04 04:10:53 UTC 2022","Fri Nov 04 04:10:54 UTC 2022","1266","","Management","","Management","Verify Create New Sensor Range functionality Mandatory Information Edit Data","Verify Create New Sensor Range functionality Mandatory Information Edit Data",""
"passed","Fri Nov 04 04:11:36 UTC 2022","Fri Nov 04 04:11:42 UTC 2022","6032","","Management","","Management","Verify Same Location in Origin and Destination Location fields","Verify Same Location in Origin and Destination Location fields",""
"passed","Fri Nov 04 04:37:59 UTC 2022","Fri Nov 04 04:38:03 UTC 2022","4062","","Manage Customer Dashboard","","Manage Customer Dashboard","Verify by default Assign Dashboard is not visible","Verify by default Assign Dashboard is not visible",""
"passed","Fri Nov 04 04:36:56 UTC 2022","Fri Nov 04 04:36:56 UTC 2022","438","","Map View - Scenarios","","Map View - Scenarios","Verify Clustered image is displayed on Map","Verify Clustered image is displayed on Map",""
"passed","Fri Nov 04 04:26:08 UTC 2022","Fri Nov 04 04:26:13 UTC 2022","5311","","Historical Search","","Historical Search","Verify completed status should be populated in the grid","Verify completed status should be populated in the grid",""
"passed","Fri Nov 04 04:07:34 UTC 2022","Fri Nov 04 04:07:41 UTC 2022","6688","","Management","","Management"," Verify Edit functionality for newly created location"," Verify Edit functionality for newly created location",""
"passed","Fri Nov 04 04:30:55 UTC 2022","Fri Nov 04 04:30:56 UTC 2022","532","","Sign In And Customer Selection","","Sign In And Customer Selection","Verify change password popup page should be dispalyed","Verify change password popup page should be dispalyed",""
"failed","Fri Nov 04 04:29:30 UTC 2022","Fri Nov 04 04:29:30 UTC 2022","198","","List Shipments - Filters","","List Shipments - Filters","Verify carrier filter column","Verify carrier filter column",""
"passed","Fri Nov 04 04:38:25 UTC 2022","Fri Nov 04 04:38:25 UTC 2022","140","","Scoreboards","","Scoreboards","Verify is premium checkbox default selection","Verify is premium checkbox default selection",""
"passed","Fri Nov 04 04:13:28 UTC 2022","Fri Nov 04 04:13:31 UTC 2022","3213","","Management","","Management","Verify Edit Template for newly created Template After Click On OK Button","Verify Edit Template for newly created Template After Click On OK Button",""
"passed","Fri Nov 04 04:31:16 UTC 2022","Fri Nov 04 04:31:20 UTC 2022","3279","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify validation message under serial number by submit button, when user enter invalid data","Verify validation message under serial number by submit button, when user enter invalid data",""
