"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Nov 01 04:14:28 UTC 2022","Tue Nov 01 04:14:28 UTC 2022","193","","Historical Shipments","","Historical Shipments","Verify pagination for tracker with Activated not Assigned status for toatl page per book","Verify pagination for tracker with Activated not Assigned status for toatl page per book",""
"passed","Tue Nov 01 04:04:20 UTC 2022","Tue Nov 01 04:04:25 UTC 2022","5318","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New Temperature sensor Range With Valid Data Passing","Verify Add New Temperature sensor Range With Valid Data Passing",""
"passed","Tue Nov 01 04:03:03 UTC 2022","Tue Nov 01 04:03:05 UTC 2022","2096","","Verify Filters under list view","","Verify Filters under list view","Verify clear filter functionality","Verify clear filter functionality",""
"passed","Tue Nov 01 04:06:12 UTC 2022","Tue Nov 01 04:06:15 UTC 2022","3756","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify Go number text field should be displayed in text box field","Verify Go number text field should be displayed in text box field",""
"passed","Tue Nov 01 04:04:43 UTC 2022","Tue Nov 01 04:04:44 UTC 2022","1620","","Validate Create Shipment Page","","Validate Create Shipment Page","Validate CO2 dropdown list is displayed","Validate CO2 dropdown list is displayed",""
"passed","Tue Nov 01 04:03:13 UTC 2022","Tue Nov 01 04:03:15 UTC 2022","2320","","Verify Filters under list view","","Verify Filters under list view","Verify and click filter icon","Verify and click filter icon",""
"passed","Tue Nov 01 04:07:41 UTC 2022","Tue Nov 01 04:07:47 UTC 2022","5876","","Locale Navigation","","Locale Navigation","Verify the cookie is ja when ""Japanese"" is clicked and Japanese tokens are displayed","Verify the cookie is ja when ""Japanese"" is clicked and Japanese tokens are displayed",""
"passed","Tue Nov 01 04:04:37 UTC 2022","Tue Nov 01 04:04:38 UTC 2022","345","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify co2 sensor range validation message is displayed","Verify co2 sensor range validation message is displayed",""
"passed","Tue Nov 01 04:24:40 UTC 2022","Tue Nov 01 04:24:40 UTC 2022","499","","Verify Route Deviation","","Verify Route Deviation","Verify Route Deviation Screen","Verify Route Deviation Screen",""
"failed","Tue Nov 01 04:25:58 UTC 2022","Tue Nov 01 04:26:01 UTC 2022","3278","","Show Route","","Show Route","Verify error message is displayed, when user enters blank data and tabs out from start date field","Verify error message is displayed, when user enters blank data and tabs out from start date field",""
"failed","Tue Nov 01 04:25:26 UTC 2022","Tue Nov 01 04:25:27 UTC 2022","200","","Map View - Scenarios","","Map View - Scenarios","Verify Details hyperlink is displayed","Verify Details hyperlink is displayed",""
"passed","Tue Nov 01 04:25:17 UTC 2022","Tue Nov 01 04:25:17 UTC 2022","613","","Map View - Scenarios","","Map View - Scenarios","Verify ""Refresh"" Button is disabled by default","Verify ""Refresh"" Button is disabled by default",""
"failed","Tue Nov 01 04:24:12 UTC 2022","Tue Nov 01 04:24:13 UTC 2022","1265","","Schedule Reports - Table","","Schedule Reports - Table","Verify ""Alert summary"" Report template","Verify ""Alert summary"" Report template",""
"passed","Tue Nov 01 04:17:12 UTC 2022","Tue Nov 01 04:17:12 UTC 2022","263","","Split details","","Split details","Verify ST progress status details Dropdown should be opened with list of options","Verify ST progress status details Dropdown should be opened with list of options",""
"passed","Tue Nov 01 04:20:04 UTC 2022","Tue Nov 01 04:20:04 UTC 2022","237","","Sign In Scenarios","","Sign In Scenarios","Verify  Username Image icon should be displayed.","Verify  Username Image icon should be displayed.",""
"passed","Tue Nov 01 04:06:19 UTC 2022","Tue Nov 01 04:06:22 UTC 2022","3400","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify Multiple tracker is displayed in hybrid view, when user click on GO button","Verify Multiple tracker is displayed in hybrid view, when user click on GO button",""
"passed","Tue Nov 01 04:19:35 UTC 2022","Tue Nov 01 04:19:36 UTC 2022","328","","Track Your Shipment - Unauthorized User","","Track Your Shipment - Unauthorized User","Verify Error message should be displayed, when user enters blank data","Verify Error message should be displayed, when user enters blank data",""
"failed","Tue Nov 01 04:23:08 UTC 2022","Tue Nov 01 04:23:10 UTC 2022","2328","","Schedule Reports","","Schedule Reports","Verify schedule reports delete validation popup message is displayed","Verify schedule reports delete validation popup message is displayed",""
"passed","Tue Nov 01 04:17:32 UTC 2022","Tue Nov 01 04:17:34 UTC 2022","1155","","Split details","","Split details","Verify MT pending status details Dropdown should be opened with list of options","Verify MT pending status details Dropdown should be opened with list of options",""
"passed","Tue Nov 01 04:20:04 UTC 2022","Tue Nov 01 04:20:04 UTC 2022","174","","Sign In Scenarios","","Sign In Scenarios","Verify [Password] field should be displayed and editable","Verify [Password] field should be displayed and editable",""
"failed","Tue Nov 01 04:25:25 UTC 2022","Tue Nov 01 04:25:25 UTC 2022","157","","Map View - Scenarios","","Map View - Scenarios","Validate shipment date and time is displayed","Validate shipment date and time is displayed",""
"failed","Tue Nov 01 04:18:46 UTC 2022","Tue Nov 01 04:18:49 UTC 2022","3622","","List Shipments - View","","List Shipments - View","Verify total records should be displayed on click of particular checkbox","Verify total records should be displayed on click of particular checkbox",""
"passed","Tue Nov 01 04:22:16 UTC 2022","Tue Nov 01 04:22:18 UTC 2022","2095","","Schedule Reports","","Schedule Reports","Verify default dropdown value on schedule reports page","Verify default dropdown value on schedule reports page",""
"failed","Tue Nov 01 04:26:12 UTC 2022","Tue Nov 01 04:26:12 UTC 2022","324","","Show Route","","Show Route","Verify Map view icon label","Verify Map view icon label",""
"passed","Tue Nov 01 04:03:11 UTC 2022","Tue Nov 01 04:03:13 UTC 2022","1887","","Verify Filters under list view","","Verify Filters under list view","Verify hyperlink grid is displayed","Verify hyperlink grid is displayed",""
"passed","Tue Nov 01 04:07:48 UTC 2022","Tue Nov 01 04:07:53 UTC 2022","4969","","Locale Navigation","","Locale Navigation","Verify user is able to switch language from hamburger menu","Verify user is able to switch language from hamburger menu",""
"passed","Tue Nov 01 04:05:17 UTC 2022","Tue Nov 01 04:05:20 UTC 2022","2986","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New Stop With Air Fright Selection and Location Save Data With Valid Credentials","Verify Add New Stop With Air Fright Selection and Location Save Data With Valid Credentials",""
"passed","Tue Nov 01 04:03:53 UTC 2022","Tue Nov 01 04:03:54 UTC 2022","1308","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Fields In Create Shipment Form To Be Displayed","Verify Fields In Create Shipment Form To Be Displayed",""
"passed","Tue Nov 01 04:04:56 UTC 2022","Tue Nov 01 04:04:59 UTC 2022","2873","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add Stop Functionality Without Air Fright","Verify Add Stop Functionality Without Air Fright",""
"passed","Tue Nov 01 04:05:20 UTC 2022","Tue Nov 01 04:05:27 UTC 2022","7462","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New Stop With Air Fright Selection Edit Function","Verify Add New Stop With Air Fright Selection Edit Function",""
"passed","Tue Nov 01 04:20:09 UTC 2022","Tue Nov 01 04:20:16 UTC 2022","6445","","Sign In Scenarios","","Sign In Scenarios","Verify User should be able to navigate to the verification email page","Verify User should be able to navigate to the verification email page",""
"passed","Tue Nov 01 04:19:35 UTC 2022","Tue Nov 01 04:19:35 UTC 2022","119","","Track Your Shipment - Unauthorized User","","Track Your Shipment - Unauthorized User","Verify Go number text field should be displayed in text box field","Verify Go number text field should be displayed in text box field",""
"failed","Tue Nov 01 04:25:55 UTC 2022","Tue Nov 01 04:25:55 UTC 2022","278","","Show Route","","Show Route","Verify Reset button should be displayed","Verify Reset button should be displayed",""
"passed","Tue Nov 01 04:17:15 UTC 2022","Tue Nov 01 04:17:16 UTC 2022","862","","Split details","","Split details","Verify Distance To functionality in Details drop down","Verify Distance To functionality in Details drop down",""
"passed","Tue Nov 01 04:25:15 UTC 2022","Tue Nov 01 04:25:16 UTC 2022","466","","Map View - Scenarios","","Map View - Scenarios","Verify road type is selected and defaulted to Map View","Verify road type is selected and defaulted to Map View",""
"passed","Tue Nov 01 04:20:03 UTC 2022","Tue Nov 01 04:20:04 UTC 2022","151","","Sign In Scenarios","","Sign In Scenarios","Verify [Username] field should be displayed and editable","Verify [Username] field should be displayed and editable",""
"passed","Tue Nov 01 04:17:09 UTC 2022","Tue Nov 01 04:17:10 UTC 2022","872","","Split details","","Split details","Verify Details dropdown options for tracker with Pending status for ST tracker","Verify Details dropdown options for tracker with Pending status for ST tracker",""
"failed","Tue Nov 01 04:15:24 UTC 2022","Tue Nov 01 04:15:30 UTC 2022","6121","","Historical Search","","Historical Search","Verify pending status should be populated in the grid","Verify pending status should be populated in the grid",""
"failed","Tue Nov 01 04:19:18 UTC 2022","Tue Nov 01 04:19:21 UTC 2022","3339","","List Shipments - Filters","","List Shipments - Filters","Verify temperature filter column","Verify temperature filter column",""
"passed","Tue Nov 01 04:18:31 UTC 2022","Tue Nov 01 04:18:34 UTC 2022","2624","","List Shipments - View","","List Shipments - View","Verify Notes Column","Verify Notes Column",""
