"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 24 04:07:18 UTC 2022","Mon Oct 24 04:07:21 UTC 2022","3547","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify Multiple tracker is displayed in hybrid view, when user click on GO button","Verify Multiple tracker is displayed in hybrid view, when user click on GO button",""
"passed","Mon Oct 24 04:17:22 UTC 2022","Mon Oct 24 04:17:29 UTC 2022","7075","","Historical - Additional Filters","","Historical - Additional Filters","Verify dropdown should be able to populate the values based on the inputs [Destinations]","Verify dropdown should be able to populate the values based on the inputs [Destinations]",""
"passed","Mon Oct 24 04:28:51 UTC 2022","Mon Oct 24 04:28:51 UTC 2022","346","","Show Route","","Show Route","Verify ""End Time"" minutes is prepopulated based on the shipment details of the tracker","Verify ""End Time"" minutes is prepopulated based on the shipment details of the tracker",""
"passed","Mon Oct 24 04:28:51 UTC 2022","Mon Oct 24 04:28:52 UTC 2022","329","","Show Route","","Show Route","Verify ""End Time"" day is prepopulated based on the shipment details of the tracker","Verify ""End Time"" day is prepopulated based on the shipment details of the tracker",""
"passed","Mon Oct 24 04:05:35 UTC 2022","Mon Oct 24 04:05:35 UTC 2022","295","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify humidity dropdown list is displayed","Verify humidity dropdown list is displayed",""
"passed","Mon Oct 24 04:28:16 UTC 2022","Mon Oct 24 04:28:17 UTC 2022","258","","Map View - Scenarios","","Map View - Scenarios","Validate clustered button turns to blue/Marked, when user clicks on clustered Location","Validate clustered button turns to blue/Marked, when user clicks on clustered Location",""
"passed","Mon Oct 24 04:20:47 UTC 2022","Mon Oct 24 04:20:48 UTC 2022","590","","Track Your Shipment - Unauthorized User","","Track Your Shipment - Unauthorized User","Verify columns in list view","Verify columns in list view",""
"passed","Mon Oct 24 04:04:05 UTC 2022","Mon Oct 24 04:04:06 UTC 2022","404","","Verify Filters under list view","","Verify Filters under list view","Verify time period dropdown check","Verify time period dropdown check",""
"passed","Mon Oct 24 04:07:26 UTC 2022","Mon Oct 24 04:07:27 UTC 2022","333","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify list view button should be displayed","Verify list view button should be displayed",""
"passed","Mon Oct 24 04:29:40 UTC 2022","Mon Oct 24 04:29:40 UTC 2022","228","","Show Route","","Show Route","Verify close button functionality","Verify close button functionality",""
