"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 21 03:06:39 UTC 2022","Mon Nov 21 03:06:47 UTC 2022","7866","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Switch To China Menu","Verify Switch To China Menu",""
"failed","Mon Nov 21 03:15:59 UTC 2022","Mon Nov 21 03:16:01 UTC 2022","2397","","Timeline","","Timeline","Verify shipment details ""Timeline"" Tab with Completed Status","Verify shipment details ""Timeline"" Tab with Completed Status",""
"passed","Mon Nov 21 03:05:47 UTC 2022","Mon Nov 21 03:05:47 UTC 2022","190","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment Validation Message","Verify Add New Stop For Edit Shipment Validation Message",""
"passed","Mon Nov 21 03:08:14 UTC 2022","Mon Nov 21 03:08:14 UTC 2022","186","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Pop Up Displayed","Verify Create Shipment Pop Up Displayed",""
"failed","Mon Nov 21 03:10:13 UTC 2022","Mon Nov 21 03:10:14 UTC 2022","905","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending",""
"passed","Mon Nov 21 03:09:36 UTC 2022","Mon Nov 21 03:09:45 UTC 2022","8552","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Quick Search For Close Function","Verify Quick Search For Close Function",""
"failed","Mon Nov 21 03:09:08 UTC 2022","Mon Nov 21 03:09:15 UTC 2022","7050","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify shipment template checkbox In Create Shipment Form","Verify shipment template checkbox In Create Shipment Form",""
"passed","Mon Nov 21 03:57:44 UTC 2022","Mon Nov 21 03:57:44 UTC 2022","395","","Timeline","","Timeline","Click on Origin","Click on Origin",""
"passed","Mon Nov 21 03:07:23 UTC 2022","Mon Nov 21 03:07:46 UTC 2022","22757","","Verify Push Functionality","","Verify Push Functionality","Verify Push Functionality","Verify Push Functionality",""
"failed","Mon Nov 21 03:11:17 UTC 2022","Mon Nov 21 03:11:35 UTC 2022","18678","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker",""
