"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 28 03:06:23 UTC 2022","Mon Nov 28 03:06:23 UTC 2022","197","","Verify Push Functionality","","Verify Push Functionality","Verify Change Customer Function For Delete Push Trip","Verify Change Customer Function For Delete Push Trip",""
"passed","Mon Nov 28 03:14:57 UTC 2022","Mon Nov 28 03:14:58 UTC 2022","684","","Timeline","","Timeline","Click on Origin","Click on Origin",""
"passed","Mon Nov 28 03:06:50 UTC 2022","Mon Nov 28 03:07:16 UTC 2022","25580","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Select Customer In Share With Drop Down","Verify Select Customer In Share With Drop Down",""
"failed","Mon Nov 28 03:11:32 UTC 2022","Mon Nov 28 03:11:39 UTC 2022","6313","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’",""
"passed","Mon Nov 28 03:04:12 UTC 2022","Mon Nov 28 03:04:15 UTC 2022","3032","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment","Verify Add New Stop For Edit Shipment",""
"failed","Mon Nov 28 03:13:24 UTC 2022","Mon Nov 28 03:13:26 UTC 2022","1342","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it",""
"passed","Mon Nov 28 03:09:22 UTC 2022","Mon Nov 28 03:09:24 UTC 2022","1545","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Start Date And End Date For Create Shipment As Start Date Must Be Smaller Than End Date","Verify Start Date And End Date For Create Shipment As Start Date Must Be Smaller Than End Date",""
"failed","Mon Nov 28 03:14:57 UTC 2022","Mon Nov 28 03:14:57 UTC 2022","471","","Timeline","","Timeline","Click on Shipments dropdown","Click on Shipments dropdown",""
"passed","Mon Nov 28 03:09:16 UTC 2022","Mon Nov 28 03:09:17 UTC 2022","820","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Create Shipment Button on header and click","Verify Create Shipment Button on header and click",""
"failed","Mon Nov 28 03:14:58 UTC 2022","Mon Nov 28 03:14:58 UTC 2022","277","","Timeline","","Timeline","Click on Destination","Click on Destination",""
"passed","Mon Nov 28 03:08:26 UTC 2022","Mon Nov 28 03:08:27 UTC 2022","553","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Details Link To Be Displayed and Split It","Verify Details Link To Be Displayed and Split It",""
"failed","Mon Nov 28 03:12:04 UTC 2022","Mon Nov 28 03:12:07 UTC 2022","3360","","Create Shipment from Shipment Details - Left Pane","","Create Shipment from Shipment Details - Left Pane","Verify 'List View Details' screen","Verify 'List View Details' screen",""
"failed","Mon Nov 28 03:10:29 UTC 2022","Mon Nov 28 03:10:35 UTC 2022","6281","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab Excel download","Verify shipment details Sensor chart  Tab Excel download",""
"failed","Mon Nov 28 03:13:24 UTC 2022","Mon Nov 28 03:13:24 UTC 2022","172","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Shipment Created Successfully","Verify Shipment Created Successfully",""
"failed","Mon Nov 28 03:08:50 UTC 2022","Mon Nov 28 03:08:51 UTC 2022","608","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify View Current Location Tab For Completed Shipment Status","Verify View Current Location Tab For Completed Shipment Status",""
"failed","Mon Nov 28 03:05:24 UTC 2022","Mon Nov 28 03:05:34 UTC 2022","10367","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Import Locations Screen And Upload File","Verify Import Locations Screen And Upload File",""
"failed","Mon Nov 28 03:03:56 UTC 2022","Mon Nov 28 03:04:06 UTC 2022","10200","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify and Set Tracker Id Into Search Box","Verify and Set Tracker Id Into Search Box",""
"failed","Mon Nov 28 03:14:54 UTC 2022","Mon Nov 28 03:14:56 UTC 2022","2513","","Timeline","","Timeline","Verify shipment details ""Timeline"" Tab with Completed Status","Verify shipment details ""Timeline"" Tab with Completed Status",""
"failed","Mon Nov 28 03:11:13 UTC 2022","Mon Nov 28 03:11:19 UTC 2022","6297","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details",""
"failed","Mon Nov 28 03:14:56 UTC 2022","Mon Nov 28 03:14:56 UTC 2022","34","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with not assigned  status","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with not assigned  status",""
"failed","Mon Nov 28 03:04:12 UTC 2022","Mon Nov 28 03:04:12 UTC 2022","176","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify In Progress Shipment Details Edit Function","Verify In Progress Shipment Details Edit Function",""
