"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Dec 05 04:20:48 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","9011","","Sign In And Customer Selection","","Sign In And Customer Selection","Verify updation of customer in header","Verify updation of customer in header",""
"passed","Mon Dec 05 04:17:01 UTC 2022","Mon Dec 05 04:17:06 UTC 2022","5159","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Add New Temperature sensor Range With Valid Data Passing","Verify Add New Temperature sensor Range With Valid Data Passing",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","4","","Manage Customer Dashboard","","Manage Customer Dashboard","Verify Assign Dashboard Functionality","Verify Assign Dashboard Functionality",""
"passed","Mon Dec 05 04:08:16 UTC 2022","Mon Dec 05 04:08:17 UTC 2022","1264","","Management","","Management","Verify Close Window","Verify Close Window",""
"failed","Mon Dec 05 04:20:44 UTC 2022","Mon Dec 05 04:20:44 UTC 2022","7","","Split details","","Split details","Verify Details dropdown options for tracker with Completed status for MT tracker","Verify Details dropdown options for tracker with Completed status for MT tracker",""
"failed","Mon Dec 05 04:20:48 UTC 2022","Mon Dec 05 04:20:48 UTC 2022","4","","List Shipments - Filters","","List Shipments - Filters","Verify origin filter column","Verify origin filter column",""
"passed","Mon Dec 05 04:20:06 UTC 2022","Mon Dec 05 04:20:10 UTC 2022","4810","","Locale Navigation","","Locale Navigation","Verify the cookie is pl when ""Polish"" is clicked and Polish tokens are displayed","Verify the cookie is pl when ""Polish"" is clicked and Polish tokens are displayed",""
"passed","Mon Dec 05 04:11:07 UTC 2022","Mon Dec 05 04:11:10 UTC 2022","3196","","Management","","Management","Verify Temperature Range Displayed Or Not","Verify Temperature Range Displayed Or Not",""
"passed","Mon Dec 05 04:09:49 UTC 2022","Mon Dec 05 04:09:49 UTC 2022","292","","Management","","Management"," Verify Edit Button and close it Accordingly"," Verify Edit Button and close it Accordingly",""
"passed","Mon Dec 05 04:10:16 UTC 2022","Mon Dec 05 04:10:16 UTC 2022","185","","Management","","Management","Verify Add New Stop Button Displayed","Verify Add New Stop Button Displayed",""
"passed","Mon Dec 05 04:04:30 UTC 2022","Mon Dec 05 04:04:32 UTC 2022","2543","","Verify Filters under list view","","Verify Filters under list view","Verify shipment tracker should be displayed on list view based on the filter inputs under [Origins]","Verify shipment tracker should be displayed on list view based on the filter inputs under [Origins]",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","6","","Show Route","","Show Route","Verify end date field is cleared out","Verify end date field is cleared out",""
"passed","Mon Dec 05 04:09:00 UTC 2022","Mon Dec 05 04:09:03 UTC 2022","3183","","Management","","Management"," Verify Select Contact From DropDown and Table Content"," Verify Select Contact From DropDown and Table Content",""
"failed","Mon Dec 05 04:21:48 UTC 2022","Mon Dec 05 04:21:48 UTC 2022","238","","Alerts Summary","","Alerts Summary","Verify ‘Alerts Summary' tab in shipment details and verify column headers","Verify ‘Alerts Summary' tab in shipment details and verify column headers",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","6","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify shipment tracker page","Verify shipment tracker page",""
"failed","Mon Dec 05 04:21:49 UTC 2022","Mon Dec 05 04:21:49 UTC 2022","13","","Shipment Details - Left Pane","","Shipment Details - Left Pane","Verify Shutdown button for user without Shutdown role/LocusAdmin Role for Single trip tracker with any status","Verify Shutdown button for user without Shutdown role/LocusAdmin Role for Single trip tracker with any status",""
"passed","Mon Dec 05 04:10:17 UTC 2022","Mon Dec 05 04:10:17 UTC 2022","176","","Management","","Management","Verify Sensor Ranges Another Block 1 To Be Displayed","Verify Sensor Ranges Another Block 1 To Be Displayed",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","4","","Distribution Center - User role scenarios","","Distribution Center - User role scenarios","Verify updation of template of tracker","Verify updation of template of tracker",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","9","","Map View - Scenarios","","Map View - Scenarios","Validate clustered icon is displayed","Validate clustered icon is displayed",""
"failed","Mon Dec 05 04:20:48 UTC 2022","Mon Dec 05 04:20:48 UTC 2022","7","","Track Your Shipment - Unauthorized User","","Track Your Shipment - Unauthorized User","Verify settings functionality","Verify settings functionality",""
"passed","Mon Dec 05 04:05:18 UTC 2022","Mon Dec 05 04:05:23 UTC 2022","4309","","Management","","Management","Verify Navigate to Edit Locations Screen","Verify Navigate to Edit Locations Screen",""
"passed","Mon Dec 05 04:11:51 UTC 2022","Mon Dec 05 04:11:52 UTC 2022","1353","","Management","","Management","Verify Probe Temp dropdown on shipment template screen","Verify Probe Temp dropdown on shipment template screen",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","1","","Manage Customer Dashboard","","Manage Customer Dashboard","Verify columns in customer dashboard","Verify columns in customer dashboard",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","8","","Manage Customer Dashboard","","Manage Customer Dashboard","Verify Assign Dashboard visibilty criteria","Verify Assign Dashboard visibilty criteria",""
"passed","Mon Dec 05 04:17:07 UTC 2022","Mon Dec 05 04:17:10 UTC 2022","3539","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Create New Sensor Range functionality for Humidity","Verify Create New Sensor Range functionality for Humidity",""
"passed","Mon Dec 05 04:17:10 UTC 2022","Mon Dec 05 04:17:14 UTC 2022","3739","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify humidity dropdown functionality","Verify humidity dropdown functionality",""
"passed","Mon Dec 05 04:10:31 UTC 2022","Mon Dec 05 04:10:33 UTC 2022","1330","","Management","","Management","Verify Delete Stop and Add Stop to be displayed","Verify Delete Stop and Add Stop to be displayed",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","17","","Map View - Scenarios","","Map View - Scenarios","Verify road type is selected and defaulted to Map View","Verify road type is selected and defaulted to Map View",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","6","","Schedule Reports - Cover Different Report Types","","Schedule Reports - Cover Different Report Types","Verify ""Fleet current status"" Report template","Verify ""Fleet current status"" Report template",""
"failed","Mon Dec 05 04:20:44 UTC 2022","Mon Dec 05 04:20:44 UTC 2022","4","","List Shipments - View","","List Shipments - View","Verify ascending Sorting order icon, on clicking of column headers","Verify ascending Sorting order icon, on clicking of column headers",""
"passed","Mon Dec 05 04:16:33 UTC 2022","Mon Dec 05 04:16:35 UTC 2022","1801","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Create Shipment Pop Label","Verify Create Shipment Pop Label",""
"passed","Mon Dec 05 04:15:06 UTC 2022","Mon Dec 05 04:15:11 UTC 2022","4366","","Management","","Management","Verify After Click Delete Button User Able to Click On Yes And Ok Button","Verify After Click Delete Button User Able to Click On Yes And Ok Button",""
"failed","Mon Dec 05 04:20:48 UTC 2022","Mon Dec 05 04:20:48 UTC 2022","3","","Track Your Shipment - Unauthorized User","","Track Your Shipment - Unauthorized User","Verify columns in list view","Verify columns in list view",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","2","","Scoreboards","","Scoreboards","Verify Selected dashboard should be populated on the dropdown","Verify Selected dashboard should be populated on the dropdown",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","4","","Sign In And Customer Selection","","Sign In And Customer Selection","Verify change password popup page should be dispalyed","Verify change password popup page should be dispalyed",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","4","","Show Route","","Show Route","Verify replay traxx functionality on fast mode","Verify replay traxx functionality on fast mode",""
"passed","Mon Dec 05 04:19:01 UTC 2022","Mon Dec 05 04:19:02 UTC 2022","575","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify list view button should be displayed","Verify list view button should be displayed",""
"passed","Mon Dec 05 04:08:17 UTC 2022","Mon Dec 05 04:08:19 UTC 2022","2164","","Management","","Management","Verify HamburgerMenu should be displayed and enable","Verify HamburgerMenu should be displayed and enable",""
"failed","Mon Dec 05 04:20:38 UTC 2022","Mon Dec 05 04:20:38 UTC 2022","5","","Historical Shipments","","Historical Shipments","Verify pagination for tracker with Activated not Assigned status for toatl page per book","Verify pagination for tracker with Activated not Assigned status for toatl page per book",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","4","","Schedule Reports","","Schedule Reports","Verify time period dropdown label","Verify time period dropdown label",""
"passed","Mon Dec 05 04:18:51 UTC 2022","Mon Dec 05 04:18:51 UTC 2022","166","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify title of the page should be displayed","Verify title of the page should be displayed",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","4","","Sign In And Customer Selection","","Sign In And Customer Selection","Verify by entering character or integer less than 8","Verify by entering character or integer less than 8",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","9","","Schedule Reports","","Schedule Reports","Verify close functionality navigates to list Schedule Reports","Verify close functionality navigates to list Schedule Reports",""
"passed","Mon Dec 05 04:20:10 UTC 2022","Mon Dec 05 04:20:16 UTC 2022","5400","","Locale Navigation","","Locale Navigation","Verify the cookie is ja when ""Japanese"" is clicked and Japanese tokens are displayed","Verify the cookie is ja when ""Japanese"" is clicked and Japanese tokens are displayed",""
"passed","Mon Dec 05 04:12:02 UTC 2022","Mon Dec 05 04:12:04 UTC 2022","2741","","Management","","Management","Verify Probe Temp dropdown on shipment template screen 1","Verify Probe Temp dropdown on shipment template screen 1",""
"passed","Mon Dec 05 04:04:03 UTC 2022","Mon Dec 05 04:04:05 UTC 2022","1705","","Verify Filters under list view","","Verify Filters under list view","Verify [Serial Number] functionality when user enter valid inputs 1","Verify [Serial Number] functionality when user enter valid inputs 1",""
"passed","Mon Dec 05 04:10:13 UTC 2022","Mon Dec 05 04:10:15 UTC 2022","2521","","Management","","Management","Verify Create New Template Without Passing Data Add Template","Verify Create New Template Without Passing Data Add Template",""
"passed","Mon Dec 05 04:04:06 UTC 2022","Mon Dec 05 04:04:06 UTC 2022","348","","Verify Filters under list view","","Verify Filters under list view","Verify default status and click on [shipment status] field","Verify default status and click on [shipment status] field",""
"passed","Mon Dec 05 04:18:09 UTC 2022","Mon Dec 05 04:18:12 UTC 2022","2567","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify MultiTrip Serial #s with a trip In Progress/ Pending are denoted in Brown text","Verify MultiTrip Serial #s with a trip In Progress/ Pending are denoted in Brown text",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","34","","Schedule Reports","","Schedule Reports","Verify textbox message field should be prepopulated based on the report type","Verify textbox message field should be prepopulated based on the report type",""
"failed","Mon Dec 05 04:20:38 UTC 2022","Mon Dec 05 04:20:38 UTC 2022","2","","Live Chat - Authorized","","Live Chat - Authorized","Verify Live Chat button is present, enabled and displayed","Verify Live Chat button is present, enabled and displayed",""
"passed","Mon Dec 05 04:17:18 UTC 2022","Mon Dec 05 04:17:18 UTC 2022","338","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify co2 sensor range validation message is displayed","Verify co2 sensor range validation message is displayed",""
"passed","Mon Dec 05 04:14:59 UTC 2022","Mon Dec 05 04:15:06 UTC 2022","7417","","Management","","Management","Verify After Click Delete Button User Able to Click On Yes","Verify After Click Delete Button User Able to Click On Yes",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","3","","Map View - Scenarios","","Map View - Scenarios","Validate clustered button turns to blue/Marked, when user clicks on clustered Location","Validate clustered button turns to blue/Marked, when user clicks on clustered Location",""
"passed","Mon Dec 05 04:18:09 UTC 2022","Mon Dec 05 04:18:09 UTC 2022","563","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Never activated trackers appears in Grey and referred as Inactive Serials#","Verify Never activated trackers appears in Grey and referred as Inactive Serials#",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","2","","Schedule Reports","","Schedule Reports","Verify schedule new report popup","Verify schedule new report popup",""
"passed","Mon Dec 05 04:19:45 UTC 2022","Mon Dec 05 04:19:51 UTC 2022","5059","","Locale Navigation","","Locale Navigation","Verify the cookie is ""zh"" when ""Chinese"" is clicked and Chinese tokens are displayed","Verify the cookie is ""zh"" when ""Chinese"" is clicked and Chinese tokens are displayed",""
"passed","Mon Dec 05 04:05:15 UTC 2022","Mon Dec 05 04:05:18 UTC 2022","3086","","Management","","Management","Verify Management Sub Menu present in Hamburger Menu","Verify Management Sub Menu present in Hamburger Menu",""
"passed","Mon Dec 05 04:12:59 UTC 2022","Mon Dec 05 04:13:03 UTC 2022","3624","","Management","","Management","Verify Carrier Email(s) fields With Individual Data(Valid)","Verify Carrier Email(s) fields With Individual Data(Valid)",""
"failed","Mon Dec 05 04:20:44 UTC 2022","Mon Dec 05 04:20:44 UTC 2022","3","","Historical - Additional Filters","","Historical - Additional Filters","Verify dropdown should be able to populate the values based on the inputs [Destinations]","Verify dropdown should be able to populate the values based on the inputs [Destinations]",""
"passed","Mon Dec 05 04:04:14 UTC 2022","Mon Dec 05 04:04:15 UTC 2022","1087","","Verify Filters under list view","","Verify Filters under list view","Verify clear filter functionality","Verify clear filter functionality",""
"failed","Mon Dec 05 04:20:48 UTC 2022","Mon Dec 05 04:20:48 UTC 2022","3","","Sign In Scenarios","","Sign In Scenarios","Verify  Username Image icon should be displayed.","Verify  Username Image icon should be displayed.",""
"passed","Mon Dec 05 04:18:54 UTC 2022","Mon Dec 05 04:18:56 UTC 2022","1827","","Track Your Shipment - Authorized User","","Track Your Shipment - Authorized User","Verify Multiple tracker is displayed in hybrid view, when user click on GO button","Verify Multiple tracker is displayed in hybrid view, when user click on GO button",""
"passed","Mon Dec 05 04:06:59 UTC 2022","Mon Dec 05 04:07:08 UTC 2022","9018","","Management","","Management","Verify validation message on find address","Verify validation message on find address",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","7","","Schedule Reports","","Schedule Reports","Verify schedule report is created with success message","Verify schedule report is created with success message",""
"passed","Mon Dec 05 04:04:01 UTC 2022","Mon Dec 05 04:04:03 UTC 2022","2464","","Verify Filters under list view","","Verify Filters under list view","Verify [Serial Number] functionality when user enter valid inputs","Verify [Serial Number] functionality when user enter valid inputs",""
"passed","Mon Dec 05 04:14:54 UTC 2022","Mon Dec 05 04:14:56 UTC 2022","2260","","Management","","Management","Verify Delete Button","Verify Delete Button",""
"failed","Mon Dec 05 04:20:40 UTC 2022","Mon Dec 05 04:20:42 UTC 2022","2018","","Historical Search","","Historical Search","Verify shipment name is populated in the grid","Verify shipment name is populated in the grid",""
"failed","Mon Dec 05 04:21:49 UTC 2022","Mon Dec 05 04:21:49 UTC 2022","11","","Training Center","","Training Center","Verify Map view icon label","Verify Map view icon label",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","4","","Manage Customer Dashboard","","Manage Customer Dashboard","Verify Customer dashboard setting title header should be displayed","Verify Customer dashboard setting title header should be displayed",""
"failed","Mon Dec 05 04:21:49 UTC 2022","Mon Dec 05 04:21:49 UTC 2022","4","","Shipment Details - Left Pane","","Shipment Details - Left Pane","Verify Close button for Multi trip tracker  with status  In Progress","Verify Close button for Multi trip tracker  with status  In Progress",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","4","","Map View - Scenarios","","Map View - Scenarios","Validate Serial number tracking","Validate Serial number tracking",""
"passed","Mon Dec 05 04:19:31 UTC 2022","Mon Dec 05 04:19:36 UTC 2022","4829","","Locale Navigation","","Locale Navigation","Verify the cookie is ""IT"" when ""Italian"" is clicked and Italian tokens are displayed","Verify the cookie is ""IT"" when ""Italian"" is clicked and Italian tokens are displayed",""
"passed","Mon Dec 05 04:12:09 UTC 2022","Mon Dec 05 04:12:11 UTC 2022","2461","","Management","","Management","Verify all locations to be for origin with invalid search","Verify all locations to be for origin with invalid search",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","3","","Show Route","","Show Route","Verify Temperature Alert is displayed, when user uncheck the ""Display Alerts"" checkbox","Verify Temperature Alert is displayed, when user uncheck the ""Display Alerts"" checkbox",""
"passed","Mon Dec 05 04:10:15 UTC 2022","Mon Dec 05 04:10:16 UTC 2022","376","","Management","","Management","Verify Create New Template Without Passing Data Add Template And Verify Validations Infront of Mandatory Fields","Verify Create New Template Without Passing Data Add Template And Verify Validations Infront of Mandatory Fields",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","3","","Show Route","","Show Route","Verify Apply button should be displayed","Verify Apply button should be displayed",""
"passed","Mon Dec 05 04:16:28 UTC 2022","Mon Dec 05 04:16:33 UTC 2022","4773","","Validate Create Shipment Page","","Validate Create Shipment Page","Verify Create Shipment popup, when user clicks on createshipment button","Verify Create Shipment popup, when user clicks on createshipment button",""
"failed","Mon Dec 05 04:20:57 UTC 2022","Mon Dec 05 04:20:57 UTC 2022","3","","Manage Customer Dashboard","","Manage Customer Dashboard","Verify Assign dashboard validation","Verify Assign dashboard validation",""
"failed","Mon Dec 05 04:21:49 UTC 2022","Mon Dec 05 04:21:49 UTC 2022","5","","Shipment Details - Left Pane","","Shipment Details - Left Pane","Verify Origin and Destination pop up","Verify Origin and Destination pop up",""
"passed","Mon Dec 05 04:11:25 UTC 2022","Mon Dec 05 04:11:26 UTC 2022","1315","","Management","","Management","Verify Humidity dropdown on shipment template screen","Verify Humidity dropdown on shipment template screen",""
"passed","Mon Dec 05 04:19:16 UTC 2022","Mon Dec 05 04:19:17 UTC 2022","610","","Locale Navigation","","Locale Navigation","Verify 15 Language buttons available","Verify 15 Language buttons available",""
"failed","Mon Dec 05 04:12:37 UTC 2022","Mon Dec 05 04:12:38 UTC 2022","211","","Management","","Management","Verify Create a new location from Add Location page with Valid data","Verify Create a new location from Add Location page with Valid data",""
